pitcher_id,n_swings,mean_disruption_tax,mean_spatial_distortion_tax,mean_distortion_tax,mean_selection_tax,mean_distortion_share,mean_adjusted_disruption_tax,mean_miss_distortion_tax,mean_decision_cost
663556,155,-0.009558124376862433,-0.0008900125826293103,-0.0015438306689097227,-0.00801429370795271,0.5404463359478597,-0.0150786340470999,-0.0021975590238964143,-0.10033266730669065
572955,946,-0.005369937711685724,-0.00011605543881489996,-0.001529854317518162,-0.0038400833941675625,0.6962644480935938,-0.014030031847314729,-0.003517195889098113,-0.08704191136484936
660593,120,-0.002713924713678938,-0.0006265300135962089,-0.0015053758246068628,-0.0012085488890720753,0.577268665123345,-0.010319901411294623,-0.004894793884253471,-0.09046970823609926
669395,88,-0.0021485218389115817,-0.0016598069772157838,-0.0014254642110597274,-0.0007230576278518537,0.6756469624212286,-0.012688525824014966,-0.003504543260441395,-0.07904558673255803
489446,1040,-0.00832237524918623,-0.0003320566096733473,-0.00142476416810644,-0.006897611081079792,0.5647036793452384,-0.0195822998664485,-0.004020449794448138,-0.07391494754522247
680694,1005,-0.004979410755396255,0.00025533982956572285,-0.0014133435715302503,-0.003566067183866005,0.6578792413431489,-0.015375066370380965,-0.0029184535092042574,-0.0845880306739981
640470,310,-0.0037952822502626466,-0.00012317728487416926,-0.0013859860696439454,-0.002409296180618701,0.6430009101955195,-0.011854005053545167,-0.0039521382431638215,-0.0971827252715266
642547,3231,-0.006394715637883994,-0.00033773247966940244,-0.0013661404902892925,-0.0050285751475947025,0.5474184644559652,-0.018801623371898415,-0.003867139543831042,-0.07626078537021845
690925,218,-0.00579025493999939,-0.00011901917171194851,-0.001359970225068153,-0.004430284714931237,0.594710855235894,-0.01736021048477721,-0.0021603211870749833,-0.07894500810899885
702674,311,-0.0029459892185113436,-0.00011235050467935911,-0.0013536198085359178,-0.001592369409975426,0.5675406490930489,-0.017698129990061436,-0.0030517642391763235,-0.08311528582682086
664129,144,-0.0026628540719895563,-0.0001239913699401749,-0.0013464147944953514,-0.001316439277494205,0.5935112447232834,-0.012155500446488157,-0.0010976556247673883,-0.08097653514642791
656529,362,-0.0034166752503861663,-0.0007400548436820721,-0.0013461585025048685,-0.0020705167478812982,0.6567155596188639,-0.013873508730714648,-0.0038137858170083964,-0.08210769651415216
684974,63,-0.006542869231937401,0.0003903798798308973,-0.0012536026714024355,-0.005289266560534966,0.7578538021639745,-0.011659723674605237,-0.004036000529729346,-0.09551560628023623
625643,1192,-0.009038956924334565,-0.00039041576843365034,-0.0012016234952578072,-0.007837333429076757,0.5206902757914191,-0.019950729576805215,-0.002494500772160754,-0.08272619451464265
675911,1599,-0.008940639438856967,-0.0005099431955371439,-0.001181606616109779,-0.007759032822747188,0.556335716738665,-0.021768290178062356,-0.0028206969927873794,-0.07546721184689595
669912,157,-0.004273555492908392,-9.96717560458877e-05,-0.0011571399070322817,-0.003116415585876111,0.6451794289446028,-0.0113677441757817,-0.0032161381671899536,-0.09244269221322636
571479,96,-0.0012825717468736072,-0.001019665448460381,-0.0011388789207135877,-0.00014369282616001944,0.5725887804317616,-0.009740030491605099,-0.005883002604270587,-0.07447107626317272
650895,72,-0.0035006408500161024,-0.0010586878503203343,-0.0011126092735580873,-0.0023880315764580147,0.706463792288495,-0.00987115904897429,-0.003911058554914292,-0.10074729493410782
472610,1037,-0.007523368201644062,7.211971477019813e-06,-0.0011124982515536763,-0.006410869950090385,0.6214639463548404,-0.0165969254826658,-0.0018769328678859636,-0.09097250891300494
608717,815,-0.0035272412910970895,-9.362591408473321e-05,-0.0011040902199254603,-0.0024231510711716295,0.6267560966747997,-0.014517180685581168,-0.002657372094229121,-0.08285003622982434
681676,768,-0.0040363911241298855,-0.00012400766265388324,-0.0010890612776498878,-0.002947329846479998,0.6100413652913846,-0.018137280370985793,-0.0038070666661893455,-0.07511607460679307
642520,260,-0.0032610784912182737,-0.00039186415039717574,-0.0010886461424836496,-0.002172432348734624,0.6164770714889024,-0.011218717763780164,-0.003750816067474262,-0.08197619416953339
600917,834,0.00047600977760519074,-0.0005699684378944724,-0.0010656639297473335,0.0015416737073525243,0.5223510119692317,-0.011668404764997259,-0.0031152204094610754,-0.07845343327618906
690990,822,-0.006983149699186936,-0.00016232743568994604,-0.0010513625692264734,-0.005931787129960463,0.56991962848495,-0.014932460206205703,-0.0022585781945884246,-0.09207921740872381
806188,359,-0.001990627949749344,-0.0004127516608553926,-0.0010418288359191933,-0.0009487991138301507,0.7086566736911699,-0.012064183698403477,-0.003436252604054885,-0.08774088919744254
664353,308,-0.00028943585109700315,-0.00041901999937003407,-0.001023589663338174,0.0007341538122411708,0.5029683623812189,-0.011314325457770603,-0.0020771749837673356,-0.07438790524956722
681217,343,-0.00648553978009764,7.298234851164583e-06,-0.0010214988685158825,-0.005464040911581759,0.5793895078906173,-0.020426107434596153,-0.004142962635176526,-0.07554408378480174
669947,430,-0.002121562785794133,-0.00028860810525753157,-0.0009696467789267011,-0.001151916006867432,0.632117079029632,-0.01902310408119155,-0.004798027070138592,-0.07295995483344125
656302,3372,-0.0028078099610592557,-0.00034387180989303153,-0.0009383690638667462,-0.0018694408971925095,0.5340946249087332,-0.016817955875519826,-0.0035053456761888545,-0.07302799467862219
700363,386,-0.008532562412680047,-0.0003360999303223086,-0.0009369770765486507,-0.0075955853361313955,0.5656608860637353,-0.0162633198790545,-0.0020554843705049035,-0.08775847250685458
641729,708,-0.0024636301313611816,0.0003525770883071497,-0.0009277446419225493,-0.001535885489438632,0.5647805454510338,-0.010167092937327732,-0.002202226280270515,-0.08365765539095842
669952,194,-0.005995482246780918,0.00039458004953409894,-0.0008489219963789066,-0.0051465602504020104,0.6080595277883278,-0.015229582215566388,-0.0031560994855969037,-0.07989618138809487
641755,1197,-0.002050977647335866,-0.00023805402577820216,-0.0008488595989752179,-0.0012021180483606482,0.6125295955503273,-0.012794067611355318,-0.0029966497326671397,-0.08323156677432858
502085,777,-0.003523016519654857,-0.00010536336773055078,-0.0008408560235961349,-0.002682160496058722,0.5698756218276787,-0.013079834444234413,-0.003967539814822368,-0.08847671166026323
592229,161,-0.004975213498258984,0.0006014094550103799,-0.0008226296737425348,-0.004152583824516448,0.6297091830626333,-0.015380476148444136,-0.005307407146872891,-0.08906564357844264
622694,106,0.0015700947615516225,6.893929164835913e-05,-0.0007836211764418866,0.0023537159379935094,0.5189508794440689,-0.005993706141174417,-0.003177221118788337,-0.09917253186671621
671345,639,-0.010134690164021043,0.0004802227867683889,-0.000724427320204332,-0.009410262843816712,0.6396787907393269,-0.017493673440549088,-0.0029109132583988125,-0.08978490040741854
543475,620,-0.0011886630395624024,0.0004995624012325234,-0.0007143590274086,-0.0004743040121538021,0.6230297789401823,-0.011756503991713617,-0.0039750619163014,-0.08200482916131575
666157,1971,-0.004819536659331586,0.0006920367398382098,-0.000713630677061494,-0.004105905982270092,0.657468459984018,-0.013231457520251762,-0.003581664833737416,-0.0852852092605727
543294,2657,-0.006837555363337607,0.0007892508965004342,-0.0006938461762179624,-0.006143709187119645,0.6301127301573848,-0.01511307660391795,-0.0022359379231638396,-0.08504813765581318
686580,640,-0.0032349820851510593,0.00014631347493366514,-0.0006904837209055534,-0.002544498364245506,0.5764059486886075,-0.015374110639001742,-0.0033008939226558853,-0.07802424651108006
680897,277,-0.00030840615103759985,0.00023456116771319993,-0.0006881471063525236,0.00037974095531492433,0.6072613471400877,-0.017565218649273545,-0.003994418545507511,-0.07619982741024263
605121,416,-0.005866649716277302,0.0003452169809674,-0.0006607074545981462,-0.005205942261679155,0.6019864999250387,-0.016543959968958622,-0.002877075130262215,-0.0752603780453079
641656,777,-0.005918975946008195,0.00017038681937463055,-0.0006507889275025164,-0.0052681870185056785,0.5921634450826719,-0.01546369906252119,-0.002996268674770606,-0.07843775631294211
670950,762,-0.00174325244406941,-0.0004987386879252743,-0.0006383138972273864,-0.0011049385468420237,0.5553247373651358,-0.020761770757241147,-0.003127063277491989,-0.0635525980388933
663989,139,-0.002957760391373016,0.0009287335700356148,-0.0006186845343083746,-0.0023390758570646405,0.6787658236489147,-0.010557713724355267,-0.0007069031364691182,-0.09208085075291604
678215,84,-0.010156808751497395,0.0008962116161572787,-0.0005849678348046167,-0.009571840916692779,0.6199691299997884,-0.012374415889878606,-0.0026849977761095505,-0.11485195772910718
674072,442,-0.003454907085962264,0.0004746710403940676,-0.0005844486360164249,-0.0028704584499458386,0.5850847247630836,-0.01189379058418319,-0.002890312251399704,-0.08801075756632672
689981,133,-0.005355129387297033,0.0016209204539742099,-0.0005694960187587174,-0.004785633368538315,0.6357295543761979,-0.017193432148060586,-0.003506511187964726,-0.08378894303424089
669302,3036,-0.0040331913355791706,0.00044126390957621427,-0.0005644754683947708,-0.0034687158671844,0.6213213640871945,-0.012897084788030578,-0.0034080218563459514,-0.08940711360928524
680880,289,-0.004229691651461142,0.0004632883337059824,-0.0005556392242985398,-0.0036740524271626014,0.5832373349172981,-0.019293213031714083,-0.0036688453243697186,-0.07198290823989827
642397,1021,-0.00445206551329952,0.000413842697903702,-0.0005403626084074831,-0.003911702904892036,0.624087868615674,-0.012693257887867519,-0.002629271933779259,-0.08747489390230599
621121,429,-0.005305279904450638,0.0006347891985949435,-0.0004963328413774558,-0.004808947063073182,0.6848963262364474,-0.013341449206112624,-0.004403041112436114,-0.0933585205267877
664875,738,-0.008858086647406394,0.0017386501453409175,-0.0004960948959498758,-0.008361991751456518,0.6847769550439459,-0.013394858530280305,-0.004220635209225392,-0.10332083357309597
663776,1066,-0.006668392944041347,0.0003550228196675089,-0.0004722152579879831,-0.006196177686053364,0.5586871391872128,-0.015539791516106731,-0.0040049917495776355,-0.0877293536229205
687003,65,-0.004433332825179204,4.100799473448181e-05,-0.0004584701786393576,-0.003974862646539847,0.7006856511409545,-0.012675990170029782,-0.007167759527955154,-0.08455216467920838
656945,1276,-0.008851160344008768,0.000486511315433812,-0.00045337427928356946,-0.008397786064725198,0.515934096474276,-0.01752642554563204,-0.0038686925729926255,-0.081956342125881
606965,376,-0.0007417541685917666,0.0006297416134937907,-0.000425548058885064,-0.0003162061097067027,0.6085788084035789,-0.012338856189187451,-0.0031988306119494145,-0.07700608372033198
664854,961,-0.0041161510968884445,0.0002198132981234911,-0.0004155783893735176,-0.0037005727075149274,0.5430864542437319,-0.015407196384495824,-0.0014839243065036423,-0.07946349783175906
660604,70,-0.0032823005147202197,-0.00027216206215785384,-0.00039597863974346844,-0.0028863218749767515,0.43427239179539634,-0.015205820832043287,-0.0004396441362051691,-0.09062112665692183
571656,696,-6.454486642896186e-05,0.0007104160851068438,-0.0003622084806737933,0.0002976636142448315,0.6413156554952133,-0.012159672076718737,-0.003983348186326367,-0.07823472903208073
605182,670,-0.0021883947086349218,0.0006422636219644691,-0.0003329395875941653,-0.0018554551210407562,0.5821200313958409,-0.010284316132541998,-0.003224295429623911,-0.09065714399273984
669438,560,-0.002783467860715,0.0008602598317537221,-0.0002960226846840254,-0.0024874451760309745,0.6282958342711075,-0.010445693681662515,-0.003425226016387583,-0.09156182525478111
606930,693,-0.004537336430289087,0.0006810221866611755,-0.0002837614654286674,-0.004253574964860419,0.5450559033951413,-0.014474413966435997,-0.004183198765379659,-0.07947670086155124
696147,143,-0.00578139258951839,0.0009370680718872708,-0.00026258295125563077,-0.005518809638262758,0.7208876707518884,-0.014661107161032584,-0.003220765168588143,-0.09027751263725031
672851,460,-0.0038897293232427244,0.0005164509750992031,-0.000255026852996943,-0.0036347024702457816,0.5822595080451411,-0.013312292042762856,-0.0028205464932146464,-0.08418430725526312
681799,269,-0.0072496920988961815,0.002169948997685406,-0.0002505653396806613,-0.00699912675921552,0.6655932561395619,-0.021423279770832963,-0.003291957234583292,-0.07794495962886107
680704,734,-0.0014104110892458875,0.0011006014941071284,-0.00023259656797912161,-0.001177814521266766,0.6539123881790884,-0.012013365545166771,-0.002766476316962298,-0.08220697647154851
678495,761,-0.0032796142270472405,0.00033412043764997527,-0.00022983312317960964,-0.0030497811038676316,0.5301115049430758,-0.012450726324622997,-0.003340339474774947,-0.08010185078802606
664079,72,-0.008222826940367486,0.0011187541541514455,-0.00019605250532771682,-0.008026774435039767,0.6250101576374193,-0.023705054733621476,-0.0025403253371500296,-0.07576971255547015
596057,94,-0.0008075662454092601,0.00046914477095755757,-0.00014815960825098227,-0.0006594066371582783,0.604318599605073,-0.01262354775972487,-0.005018677765803412,-0.07726778740889957
669920,500,-0.0069347280249238575,0.0018832404884698724,-0.00012193073282255503,-0.006812797292101303,0.6617763833485287,-0.01329904995995135,-0.0023641890061405196,-0.10809789236633575
666277,748,-0.0034254458571873693,0.001348622073504451,-0.00011669363765914504,-0.0033087522195282236,0.6466748963861658,-0.012386613812226596,-0.003003864966369681,-0.08694388166089427
681882,307,-0.003029751243620504,0.0007650263763660782,-0.00010102770580528147,-0.0029287235378152227,0.6443039279014754,-0.012711932425457267,-0.0022209177275666035,-0.09437092702202805
694462,413,-0.0026170031965992166,0.0011557462555172064,-9.084931996538186e-05,-0.002526153876633835,0.6447233435271273,-0.013619982566744404,-0.0031170024004878,-0.08932693058983968
675627,475,-0.0018484534035298112,0.0006917764955366236,-5.67181866001648e-05,-0.0017917352169296466,0.6148761908917868,-0.012747715607350494,-0.002973921822882755,-0.08038838104885786
695505,384,-0.005982214423120315,0.0008625860010099056,-4.168478177190573e-05,-0.005940529641348409,0.4831822221619279,-0.01666495825347902,-0.0019628234895264014,-0.07488205333683146
622379,69,-0.0020904982310407097,0.001808517260536974,-3.821764905644709e-05,-0.002052280581984264,0.6138998033987808,-0.015627548685185958,-0.007270702173850169,-0.07039096135902988
621294,165,-0.007387757568665922,0.001275803524561836,1.2605028641566436e-05,-0.007400362597307488,0.6778743430900528,-0.0215350960455719,-0.0011098351496014538,-0.07004457820974283
543272,155,0.0013733896782704249,0.0012982368326490711,3.297450114243966e-05,0.0013404151771279859,0.6047057988161421,-0.010952592761985734,-0.003088411932271305,-0.07948146463046933
593958,2076,-0.0046562547116793095,0.0011244143663052997,3.6496389398912926e-05,-0.004692751101078222,0.547786704296653,-0.012512381138100848,-0.0036181012383532615,-0.08456440710728347
622250,220,0.00268763986820096,0.0010511919317771046,5.038245184728968e-05,0.0026372574163536703,0.5811883366674534,-0.01151056179639285,-0.0020915288667152287,-0.066451318489871
592351,1326,-0.006028774267464534,0.0012009255707197436,6.501359365039346e-05,-0.006093787861114927,0.6048779867147059,-0.013586986647304579,-0.0027633230644204545,-0.09158871726161823
669062,696,-0.003651541531950612,0.0008615417014612655,7.650062584276821e-05,-0.0037280421577933803,0.5707565190545176,-0.01824665525613979,-0.004802039789732062,-0.07402120202761692
607536,2359,-0.0029024786822942038,0.0011878455469657696,7.783129150123181e-05,-0.0029803099737954358,0.6303312619243397,-0.008920286587158025,-0.0030477554920262523,-0.09592002214784079
678226,476,-0.0062094852852259555,0.0009753373359133975,8.812352124650624e-05,-0.006297608806472462,0.566083397026763,-0.018597790413829043,-0.0038000689150732687,-0.07061960921609124
682052,870,-0.0017835161400130955,0.0008746238531430361,0.00011789505204078249,-0.0019014111920538782,0.6100035086555529,-0.012582903185625157,-0.0037464616529221035,-0.08230642419855289
680735,298,0.0002692727853736254,0.0016209993979909188,0.00017273095086918591,9.654183450443938e-05,0.5717463546772777,-0.009668630035680456,-0.003401545170902869,-0.08522107822733022
605156,186,-0.004930489169668057,0.001414925513919773,0.00018122493227104732,-0.005111714101939105,0.6918102349778987,-0.015831429179192617,-0.002915749449752639,-0.08163741098889425
606149,323,0.004586363979673909,0.0009013179462379731,0.00021761769318214108,0.004368746286491768,0.5617352288803015,-0.009164342135207953,-0.0035446328158182227,-0.06775041546009576
518585,1020,-0.0008076595539780738,0.0009466865232559054,0.0002254055708137093,-0.0010330651247917834,0.618986674865694,-0.01660392070059979,-0.0018231232624497842,-0.06958269047216276
677960,1001,-0.004677219005687598,0.0011563587860876216,0.00024167281087613163,-0.00491889181656373,0.5906337365916424,-0.014260626433684696,-0.004400282136678723,-0.08539963336402286
605288,1743,-0.005359284287010754,0.0015639484356513836,0.000245150302525834,-0.005604434589536589,0.6318389532191655,-0.011912407725457663,-0.0021738391464598554,-0.0987588613406277
656578,301,-0.00011639415201285156,0.001340110768968346,0.000247659006496018,-0.0003640531585088696,0.5791222441692906,-0.011223226938422967,-0.0014431993471056479,-0.08327950777283012
686799,1283,-0.0037193414193923244,0.0013780051143219387,0.0002496537329401281,-0.0039689951523324525,0.6460463130633244,-0.011928646668273018,-0.0034809062303701784,-0.0952417205966349
605488,1501,-0.00016772964102605966,0.0011998044152327961,0.00025077366003866357,-0.0004185033010647233,0.6122215621146629,-0.01217779584373428,-0.0038663668806971,-0.07761298037042282
689672,320,-0.001170703589028444,0.0008363768137803079,0.00025593961574198795,-0.001426643204770432,0.594702120866781,-0.012909126200582047,-0.002876891325879354,-0.08844538080810736
666142,2446,-0.003489923976958101,0.0010139104207114006,0.0002612110697218988,-0.0037511350466799998,0.5417637981220714,-0.01361265848415695,-0.00296049895499237,-0.07899384950001312
663460,1033,-0.0035785474368109802,0.0014391283971266428,0.00026474614268099484,-0.003843293579491975,0.60207570292621,-0.01256771110242328,-0.0029377060210908196,-0.07788983109150927
669711,1018,-0.004914870845275561,0.001500017361272133,0.00028730813650084324,-0.005202178981776404,0.5917739422256527,-0.011820202307850915,-0.003154434535891731,-0.09171679712242047
701542,1322,-0.0021340197282655347,0.0015727916300688723,0.0002943743894106503,-0.002428394117676185,0.6320089519712825,-0.014310929235457263,-0.003547127974756612,-0.08184719918090004
668968,176,0.00012115696759422136,0.001240153842869029,0.0003042086914779414,-0.00018305172388372073,0.5828328753954213,-0.011446716661500876,-0.0026423859466089363,-0.07833363950984101
688138,576,-0.004255041685254636,0.001991792911368581,0.000306347303336786,-0.004561388988591422,0.6590287861315924,-0.011004983208609436,-0.0029607701323834893,-0.09205341059812842
642701,1039,-0.002079403839663558,0.0011329574863573368,0.00030638272526243405,-0.002385786564925992,0.5948145597745529,-0.011525944429950963,-0.0023072975541930216,-0.08226099855170481
676477,857,-0.0074087288166969426,0.0017311633123038516,0.00032108951235208317,-0.007729818329049025,0.6182345381945158,-0.017091378299274394,-0.003365511576778292,-0.07849087887303424
593423,1493,-0.003997281496416829,0.0011451111935805844,0.0003492152271498644,-0.004346496723566694,0.5614105620372932,-0.013658326252549126,-0.0033976129074754203,-0.0845242069706439
701581,919,-0.0017750715838052045,0.001138197201407085,0.00037625711309444056,-0.0021513286968996453,0.5678484336128483,-0.011751645509219328,-0.0031611112226108415,-0.08227797314971698
660730,135,0.007716724377931135,0.0004922800757344896,0.00037883518316333595,0.007337889194767799,0.5323351153304879,-0.009795180068295443,-0.002853034708671683,-0.07062988736769221
700669,389,-0.0031864551082749415,0.0016678957510195284,0.00041015831932302254,-0.0035966134275979634,0.5772554112383269,-0.016169396191874647,-0.0029059139593896792,-0.08307903045550384
656464,927,-0.0015145463401721622,0.0010353155685259212,0.0004187236404563043,-0.0019332699806284663,0.5811850873427756,-0.0173939038851647,-0.0027068384268590017,-0.0711349602830301
543243,2853,-0.0031167308954597643,0.0019434642354398107,0.00042133024372695857,-0.003538061139186723,0.6826551959769592,-0.012857545498547413,-0.003326108898464326,-0.08401436792129162
596001,1085,-0.0039925589989795295,0.0018750459837577828,0.0004341115838292364,-0.004426670582808766,0.6532543633664141,-0.011093798994618124,-0.0037840147050511273,-0.09236616960809678
543101,321,-0.002488399786008696,0.0018910393789254533,0.00044832277108095865,-0.002936722557089655,0.682136845223926,-0.014221301463845735,-0.004806794006332869,-0.08506071550624442
657240,458,-0.0017277749735993785,0.0007853664438407877,0.0004664212185169567,-0.002194196192116335,0.6136039219917738,-0.01194819354857364,-0.0018846631938586416,-0.07891879602206395
808963,249,-0.006468383281209194,0.0015434470433139788,0.00047509190501614316,-0.006943475186225337,0.581599258920683,-0.017534801158506096,-0.003030157344478006,-0.09964775744783741
682842,746,-0.00409269514031068,0.001920514158984782,0.0004762513708811217,-0.0045689465111918015,0.6496994424036765,-0.012356755511612522,-0.002619520337475875,-0.09186257368432466
688158,359,-0.004952193886670296,0.0015947845966706787,0.00048338876261342815,-0.0054355826492837244,0.6021550979134531,-0.013974792753933193,-0.0008806285805300301,-0.08269260191732695
676272,966,-0.0015933203885171564,0.001318520588234511,0.0004879407346835503,-0.0020812611232007066,0.5729642299309587,-0.012726116626384976,-0.00285106858826984,-0.08555943115006066
694350,265,2.5181499811226852e-05,0.0010899722964011736,0.0004935218185702849,-0.0004683403187590582,0.5193480303174827,-0.018148910891938725,-0.0024797820975611816,-0.058959172769610615
669373,3338,-0.00619334365087264,0.0012686441852234952,0.0005097559992004567,-0.006703099650073097,0.5322084101513269,-0.0132807596432948,-0.0023475476717757056,-0.08494677598103315
641672,459,-0.0035582485439917444,0.001306003285623783,0.000513357975758678,-0.0040716065197504234,0.6023612544161572,-0.016466142152225763,-0.003971358259258261,-0.07973233179295121
695534,68,0.0003356134397176511,0.0005460242160507324,0.0005175608732659869,-0.00018194743354833692,0.6879896562651224,-0.010254266401476208,-0.005155244841060566,-0.07538728694971632
656061,135,-0.003244137549429695,0.0005838510317154639,0.000521952234200867,-0.0037660897836305626,0.6069558239115359,-0.011529404367525253,-0.0027782151707645476,-0.09621915040084052
608566,964,-0.003482124971411354,0.0016410182371303687,0.0005250324059471504,-0.004007157377358505,0.5832827292398113,-0.011661982089345473,-0.0021716448093276716,-0.09826160678378892
804636,154,-0.004605704141239125,0.0017256996288910833,0.0005598379943959616,-0.005165542135635086,0.46517035894830294,-0.012025040759922218,6.311676809404942e-05,-0.09055515444109949
680689,407,-0.005036605419524268,0.002180425919476308,0.0005889005640624455,-0.005625505983586713,0.5855377601525485,-0.014447995755583639,-0.0038201002113345856,-0.08955494444675255
663978,1937,-0.0026883777666087466,0.0012635684540088284,0.0005930750076014351,-0.0032814527742101814,0.5752986126453283,-0.012767406219875587,-0.0030708696581762712,-0.07921945628312471
592094,1106,0.0035010578107427938,0.0012840132509155185,0.0006217708403091765,0.002879286970433617,0.6072012912504579,-0.006834409568437986,-0.004345518859415365,-0.07913198680482403
677958,615,-0.0069949015014039015,0.002114133456842302,0.0006373850895505033,-0.007632286590954405,0.626708717674147,-0.014653902871193059,-0.0027415454573616153,-0.09063635415299341
642545,236,0.0005097214239469438,0.0013375102682497196,0.0006433414144804448,-0.00013361999053350068,0.6322108082391384,-0.011669755810407065,-0.004181732858669317,-0.08288963329329223
660261,252,-0.004505295379538048,0.001557802868732337,0.0006523209904552073,-0.005157616369993255,0.48697726817269743,-0.015325523641305487,-0.0022924147863681256,-0.08727645497149032
579328,3234,-0.005582051126465618,0.002029705916300352,0.0006532936416938185,-0.0062353447681594365,0.5796306178374229,-0.013795363562543248,-0.0032777020273509405,-0.08829184977489017
669713,844,-0.0024225897443425734,0.001818536546839289,0.0006590774989533752,-0.0030816672432959487,0.6503229877051496,-0.011462040897953682,-0.0027659116720032562,-0.08567173609866822
571539,98,-0.007517133160987872,0.002584029707032504,0.0006618186504968247,-0.008178951811484697,0.6304990029819523,-0.015999486752722152,-0.0031912703511891797,-0.08577079941494249
671106,2197,-0.001621931600521748,0.0015442509938093955,0.000672747715191766,-0.002294679315713514,0.5987823550177953,-0.011801426099557125,-0.004050788960733632,-0.08309598890275813
680742,380,-0.005041399344144567,0.0013855171639069336,0.0006930673579768937,-0.005734466702121461,0.5747841380355163,-0.017509480930096744,-0.0017807764918016465,-0.07599575435340122
641703,368,-0.004595521346854473,0.0020179453168865324,0.0007116153964756585,-0.0053071367433301314,0.5708688173367717,-0.012595533601815428,-0.002609142115474512,-0.09349902229944063
669796,214,0.006554499665727864,0.0008829518522961235,0.0007175265602802569,0.005836973105447607,0.6589800700439047,-0.008026174595846855,-0.0010910391278374568,-0.07073867074932724
691441,75,0.0021069143260168243,0.000886143996326428,0.0007176518648942595,0.0013892624611225647,0.5557528671545117,-0.01638357480276644,-0.0048341310476054285,-0.060648830996020586
621389,987,-0.005390975890803924,0.002022374992584314,0.0007254997878699555,-0.00611647567867388,0.6462056610971669,-0.010789056302900604,-0.002132081615777149,-0.09619909472764913
677020,172,-0.001022641714789474,0.0011229540230626618,0.0007320498647079262,-0.0017546915794974006,0.5201932131487577,-0.017837480995761514,-0.0037889834962251787,-0.070776699774691
672715,121,0.0004986644185976492,0.0008128959732679682,0.0007334031227345877,-0.00023473870413693814,0.5987989909799607,-0.006388318487255724,-0.0038427384025957116,-0.09778548471414376
623352,1193,0.0011620031535907582,0.0012355583619592832,0.000738745991340965,0.00042325716224979304,0.477318644846702,-0.012719325675349072,-0.0028264988017073765,-0.06599773546116385
656730,800,-0.00289233362385914,0.0014072264780300447,0.0007469320761111263,-0.0036392656999702667,0.45659744038836664,-0.013765166709893757,-0.0016432978424932609,-0.07478795855035145
820862,270,0.00034327134229270706,0.0013296723891121718,0.0008084572260944079,-0.0004651858838017013,0.5493710297999576,-0.011155024565669731,-0.003256147160028565,-0.0743023817199327
667725,231,-0.00020966035581420673,0.0016354415335338812,0.0008324287055334008,-0.0010420890613476077,0.6479169064942758,-0.01642243318709845,-0.005364245158293698,-0.0695685179011119
656382,156,-0.002441960639043997,0.0017001156103378194,0.0008511142342488643,-0.0032930748732928616,0.6024109870512664,-0.015545234288804891,-0.0026825136595342216,-0.09003333283662192
670124,290,0.0029835907209755774,0.0018624242183513018,0.0008524438123488039,0.002131146908626773,0.5974786704125108,-0.011012381874889631,-0.0021272397056377513,-0.07558608299576917
676684,1186,-0.007699494041812688,0.0017984578142107618,0.000852976286999209,-0.008552470328811897,0.5311030244843333,-0.01590035116138623,-0.0025908824074412865,-0.08135040660683061
665734,73,-0.007271652833571831,0.0028483649538689477,0.0008675367751653672,-0.008139189608737201,0.6909218067051023,-0.022537415881822405,-0.006988123492631994,-0.07616626807207036
701519,293,-0.005331088097449585,0.0019705215919854344,0.0008755181896241518,-0.006206606287073737,0.6017240879688325,-0.014817571921808461,-0.004219943242686356,-0.09036069254534075
672552,79,0.0019395038388230258,0.0025142093207478097,0.0008786347790524965,0.0010608690597705298,0.5853549230427606,-0.006517954772956782,-0.004531861841412595,-0.10418290581726046
615698,2160,-0.002248678665601075,0.001751316836666381,0.0008852163669003508,-0.003133895032501426,0.603655940304216,-0.014215139608238796,-0.0036625589081507345,-0.08583113538145973
519326,668,-0.00026759677786607905,0.0019950648986985595,0.0008938605957475482,-0.0011614573736136273,0.5908812407467486,-0.00906412315563283,-0.0025312349952181625,-0.08715032293351732
684007,2437,0.0014591473842279507,0.001538073456153663,0.0009038195862711786,0.0005553277979567723,0.5588636621585896,-0.006637617792150632,-0.003080628448217091,-0.08185875239556957
547179,2410,-0.00286842956339046,0.001893051884021462,0.000966589829441954,-0.003835019392832414,0.6121260105375207,-0.011548406281828464,-0.0025887687907423596,-0.08654378252979687
680686,503,-0.003532144243004402,0.0021201569399803347,0.0009695701652301656,-0.004501714408234567,0.6163388747505296,-0.014193742829856179,-0.002385011980216875,-0.0836849214560906
690928,412,-0.0017981174767937435,0.0019517962016804545,0.000977224980573181,-0.002775342457366925,0.5859325695467008,-0.011927374754133512,-0.0030116045617138328,-0.08486931460231224
681916,75,-0.01241918930681763,0.001801909016137466,0.0009804167413407898,-0.01339960604815842,0.4865154504675479,-0.01682021117669202,-0.0028436469855326906,-0.10278176058378474
656234,861,-0.0028434859645511293,0.002928138085521991,0.000996240819483386,-0.0038397267840345147,0.6926782759229234,-0.008697179189407305,-0.0028405409943000046,-0.0955935116636301
660853,1281,-0.004937270198046026,0.002138727217609989,0.0010150891781360446,-0.0059523593761820716,0.5973429455155961,-0.013440267139273505,-0.003259465558860274,-0.08480651764471565
