batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
605141,0.11938772300782877,0.03965808582675576,0.029852346732608368,0.1803913949881701,-0.2516432496049909
605170,-0.06515722096698888,-0.007743605843372755,-0.09677019415809152,0.03845290951481312,-0.08352291140110008
605204,-0.05928299912089837,0.007801429238470856,0.05710573648454118,0.17217801335376093,-0.2634595448587611
605244,0.009240208816502709,0.0003072470095364842,-0.01805832594372836,0.019332403885562434,0.011259835102610641
605346,0.00520481582397065,0.0002630257656341088,-0.007194550063640735,-0.06195660739619332,0.038162064534024105
605361,-0.08332149626904266,0.008266981893397056,-0.0011462637587287727,0.1112951521788137,-0.28008239891794307
606115,0.1709387284746011,0.031291696166319244,0.032081873947296585,0.340538628055485,-0.2908427432832366
606192,0.29827587206341644,0.022472084956617854,-0.06463790276377729,0.5922223990425763,-0.8592311403930233
606466,-0.03106106067921881,-0.0018652800583792324,0.21338993147644952,0.11081138203282848,-0.18204730901783994
606992,0.014639670709653128,-0.003489164696247828,-0.004678088548945948,-0.09357320807293015,0.22560716830041685
607043,-0.06225206427290381,-0.007777507241176388,-0.0620632322446969,0.2092089450756509,0.419217469471472
607054,-0.05796260370742735,-0.008488812509695121,-0.08686471534519485,-0.027187289377824393,0.007105255563444354
607208,0.03499963244475545,-0.09206041609088302,0.07991947722890276,-1.4272145485916692,2.0495938261453994
607680,0.06810831673497558,0.01395541777467876,0.04201754175771081,0.06218447928638093,-0.21832868953824214
607732,-0.15272023909031454,0.02736073622514923,-0.08502113974984012,0.07385020161047987,-0.5235869441846964
608070,0.06755372242014983,0.018816319327883184,0.0785927158062322,-0.12089046940635526,-0.3085469130599527
608324,-0.10516211903816368,0.022435752558684564,0.10666022244915006,0.13630514334938648,-0.005605478197359741
608336,0.06338227180766212,-0.013587400536557055,0.06924849597124638,-0.39079831063775117,0.3643413905636805
608348,0.1049215842336129,0.01327287005643729,0.04700246958123637,0.2946580931658354,-0.1770212779622471
