batter_id,n_swings,mean_disruption_tax,mean_spatial_distortion_tax,mean_distortion_tax,mean_selection_tax,mean_distortion_share,mean_adjusted_disruption_tax,mean_miss_distortion_tax,mean_decision_cost
641313,1049,-0.024686143524415755,-0.002690474104737597,-0.0038382152931432374,-0.02084792823127252,0.39909825562524814,-0.034414251143714145,-0.002979931709575528,-0.08427147217900281
607461,104,-0.007523644232285661,-0.0024143978731348717,-0.0038356089898710583,-0.0036880352424146015,0.6061961330760345,-0.016221353479501915,-6.825670207715659e-05,-0.09363756470576472
686475,98,-0.00849211404208,-0.0025469980151750556,-0.0038288580410282156,-0.004663256001051785,0.6678240010663463,-0.018818153523410736,-0.0027454384323093335,-0.07607400738796086
666703,150,-0.01030852404630329,-0.0011585890415909234,-0.003765935597562176,-0.006542588448741116,0.5438818572439469,-0.023539135814789645,-0.00485615822991554,-0.08201952626423664
693307,1018,-0.010743656772921929,-0.002669748515552535,-0.0037291913103614177,-0.007014465462560511,0.5577294271586507,-0.019599759657704687,-0.0018306200095729642,-0.08651180779181278
665561,271,-0.002972523447961693,-0.003586153336101015,-0.003696603884150845,0.0007240804361891524,0.6389335702593822,-0.01031327244176656,-0.002415261608391487,-0.10051285959199523
642350,1158,-0.004845084051013278,-0.0026283696899296236,-0.003665634581580159,-0.0011794494694331195,0.6552424868089872,-0.014444402823798138,-0.004067273518988793,-0.07752009475291577
663611,327,-0.005257473661190682,-0.00311336001572616,-0.00366230269201751,-0.0015951709691731724,0.6437155734018282,-0.013037561408435198,-0.0011788904965635096,-0.08312653680466506
621311,134,-0.00401433713384751,-0.0031055972240982923,-0.0036416015893856366,-0.00037273554446187333,0.6485075142475062,-0.015139910300228383,-0.003158428236962729,-0.07609623785363342
645277,2551,0.0019605248203380045,-0.0036384606204869514,-0.003529038353690727,0.005489563174028732,0.5349965172687736,-0.007396002387310367,-0.003190204809491041,-0.08795769772031928
678662,2859,-0.011423328672771104,-0.0012853313771305406,-0.0034685954619410844,-0.007954733210830019,0.639279188234511,-0.023194773668875953,-0.003858787858274684,-0.07327032679867468
682657,1196,-0.008665957352113394,-0.003095600030592715,-0.0033721328016840498,-0.005293824550429344,0.5622494123862231,-0.02016669261896781,-0.0011601031061905843,-0.07538261632878304
676044,147,-0.005721653223124939,-0.0027341154553597474,-0.00334205859242991,-0.002379594630695029,0.5911473219995512,-0.020341849183044394,-0.001081403272235864,-0.06373935034121067
805249,388,-0.009232146891969105,-0.0010636011994620232,-0.003341569753524362,-0.005890577138444743,0.6630547357706543,-0.0157452534857218,-0.002409533958307902,-0.09359376009055723
665861,76,-0.0011491276798271295,-0.0029602310941123215,-0.0033215529497682373,0.0021724252699411085,0.6029864125538221,-0.007838941044224652,-0.003966886044843212,-0.08225710708617498
572816,73,-0.006914852727930166,-0.002675853229196705,-0.0032953296572504143,-0.003619523070679751,0.5343566053704919,-0.01900678976419094,-0.003086719380790959,-0.07146921194324607
660162,883,-0.012420082088393245,-0.000868556415952379,-0.0032906621449210844,-0.00912941994347216,0.5799753627618505,-0.022740829635452244,-0.003685457945429714,-0.09038559779018253
669701,2162,-0.015296370575448826,-0.0014825724750850032,-0.0032775786398024876,-0.012018791935646339,0.5103563470612372,-0.02411409165446963,-0.0023612347382252837,-0.09207310025009788
668845,272,-0.01744516237954899,0.0002890120712222306,-0.0031751728517610753,-0.014269989527787916,0.5813922967846671,-0.0300465293852277,-0.0039340536443239005,-0.07239311485910797
686823,1010,-0.007442185462082428,-0.0014586114238342267,-0.0030932188770321565,-0.004348966585050272,0.6329502123159109,-0.01675620584222252,-0.0031462513431219966,-0.08469444820493441
669374,89,-0.007413824383720544,-0.003381538702983797,-0.0030639655471164776,-0.004349858836604066,0.6926209059271649,-0.010801959809819765,3.651035169801058e-07,-0.08603866583187172
700932,1203,-0.0044032358713432035,-0.0023470214887738317,-0.003057822809605268,-0.001345413061737936,0.6204511413910411,-0.012478026397210965,-0.0030495973143332736,-0.09248247076412834
696030,316,-0.012022773239574406,-0.0017371574785227345,-0.0030187581405963903,-0.009004015098978017,0.650529487157178,-0.01943017121668731,-0.0028536482624264177,-0.08696132918299702
669717,187,-0.005199487296030397,-0.002488811555911177,-0.003013777287551615,-0.0021857100084787828,0.7017846873976894,-0.015355343843257875,-0.002000291824672863,-0.07689835372936892
624414,62,-0.0034496911724215093,-0.002001098943569692,-0.0030060905496013526,-0.00044360062282015726,0.665889237365199,-0.010912604245863735,-0.0018319563627349962,-0.08143374179310602
593934,152,-0.01551626329401348,-0.0002862501995282951,-0.0029767077894853216,-0.01253955550452816,0.5818606159103956,-0.02366848332182333,-0.003135872465745737,-0.09652459450669894
666464,325,-0.018928773397423805,0.0002991445192470145,-0.0029558181832732015,-0.015972955214150604,0.43699201112324276,-0.02671590056467304,-0.0022510257975145494,-0.0762024764119192
660821,2193,-0.004094470267799943,-0.0026724595387802278,-0.002955796283907449,-0.0011386739838924944,0.6748922576255318,-0.015605141627671341,-0.002846775998164434,-0.0774196997463189
660688,1661,-0.003629777072199337,-0.002442580707287717,-0.0029333788213485416,-0.0006963982508507957,0.568248408335529,-0.01512074065391191,-0.001556655663787491,-0.0786572933850915
553869,1559,-0.007963627690706486,-0.002021730379742198,-0.0028718262997839386,-0.005091801390922547,0.6025728909864354,-0.017284395716623865,-0.0040795703599282316,-0.08366137729292766
606992,403,-0.003615117473744334,-0.0019042553801164976,-0.002852049431830067,-0.0007630680419142676,0.7117509841488924,-0.012898273543978654,-0.001874261282969477,-0.084613362096482
670032,893,0.0018389366538407864,-0.0024950568018999,-0.002817831632731835,0.004656768286572621,0.6804659403256542,-0.007468881628946855,-0.0024585970081472276,-0.09094381351402743
592696,1003,0.0044911224640426664,-0.0026745174887237403,-0.0027947852640245086,0.007285907728067174,0.6410392315405355,-0.006991809028926899,-0.0028993357389487055,-0.07456141202645092
446334,119,0.0005299901867001243,-0.0022093475958308278,-0.0027945287194747685,0.0033245189061748928,0.7461493215083643,-0.0024053669931916374,-0.002547609450368098,-0.09744209408384585
641943,669,-0.01328815114957408,-0.0012472468946616373,-0.0027778015246741486,-0.010510349624899933,0.622724079382265,-0.01923409402266015,-0.0031707912078651184,-0.09912723161379061
605612,160,-0.009870779572480917,-0.001579255781696945,-0.0027351516840040955,-0.007135627888476821,0.610110501445626,-0.024270194003019104,-0.003029109427351307,-0.07389027215049752
677594,3039,-0.011104121024621636,-0.0010065907330078796,-0.002680639411102888,-0.008423481613518748,0.6137242017939352,-0.022897237844345907,-0.0033835538663573267,-0.07417218585618103
695238,454,-0.017229219442334794,0.0009200221899930915,-0.002674542208785187,-0.014554677233549609,0.5172968560824072,-0.02989646263095484,-0.0038122266617593376,-0.07923034296865523
656716,1901,-0.014591184587624522,1.0554820815827907e-05,-0.00265229534860008,-0.01193888923902444,0.5347169439994225,-0.022871333819234677,-0.003161338182451691,-0.08942588076296445
578428,1104,-0.0132778883447718,-0.0018217553269744501,-0.0026518844402032135,-0.010626003904568587,0.5905939102441699,-0.02418660044485465,-0.0022454381395039698,-0.07542924412566743
669450,189,-0.008089518036074944,-0.0018518717432845192,-0.00264911138367928,-0.005440406652395663,0.564621561130117,-0.018161917159751413,-0.004873056451401555,-0.09980050534045186
672478,356,0.0002478961015199861,-0.002246371030693376,-0.0026313771134439134,0.0028792732149638994,0.689539900555905,-0.009250177347327207,-0.003194902473021512,-0.08171663467369576
650859,1894,-0.009821732952397298,-0.0020285381287370014,-0.0026260787718304993,-0.007195654180566799,0.6335231782336063,-0.01988125834005622,-0.0034845299632730716,-0.08328931938213771
676812,55,-0.01185304360159693,-0.0012865790412865724,-0.0026227329164123874,-0.009230310685184543,0.5399800806027137,-0.022807561741444132,-0.006111377835369627,-0.06923559066183918
682073,88,-0.018892563987329202,-0.0005813221998607115,-0.0026162745132695354,-0.016276289474059666,0.4549483378348317,-0.028940179027419632,-0.007765673658657532,-0.09612656935450485
681546,969,-0.006224038504139882,-0.0002914965030835131,-0.0026080169153533945,-0.003616021588786487,0.6126162462429957,-0.013275110628506562,-0.003747509405758586,-0.09131953845419523
686452,247,-0.008521372530828429,-0.0010982724645200131,-0.0025864198489739055,-0.005934952681854525,0.6557379072315488,-0.015906411709390667,-0.004335457466470549,-0.0919669851124386
516782,1231,-0.005857845679357817,-0.0008350887525332614,-0.002575940163229789,-0.0032819055161280282,0.6772439216932936,-0.014031457699903842,-0.003656755486400065,-0.0838465465224933
676946,194,-0.00695154343161053,-0.0020677752775474308,-0.002573735585725221,-0.004377807845885308,0.5742310922495114,-0.019049853506949457,-0.0023836670882749983,-0.07366547617433827
691718,2142,-0.0009370568091112762,-0.001659638598321518,-0.002555199295269612,0.0016181424861583357,0.6333361262179501,-0.013623316758041565,-0.004096125495488741,-0.07536126472581929
694359,200,-0.007931466664024715,-0.001453080068524657,-0.002531037910479419,-0.005400428753545297,0.5546866892581881,-0.018258516288334466,-0.0035299929165381557,-0.09329927915576745
543068,163,-0.009489318081485551,-0.0002722097227756438,-0.002527204388670426,-0.0069621136928151245,0.6633072176922921,-0.018499523491711106,-0.003436704675448289,-0.06740570539278301
680716,100,-0.020284299701239804,-0.0006345740308523868,-0.002460002039382832,-0.017824297661856968,0.4802055697999848,-0.030392796236926683,-0.002664767958727956,-0.08577290683226811
669369,229,-0.01837685881969165,-0.0013235129333094633,-0.00244829786116113,-0.01592856095853052,0.537124153249397,-0.028387812634808236,-0.0038657205225237595,-0.08682922441061836
687529,295,-0.009398126218239346,-0.0001701990035535161,-0.00243304010062876,-0.006965086117610586,0.6630876268123597,-0.01852929768333273,-0.00262778259768979,-0.08115051602306107
677870,429,-0.004206205926390671,-0.0014407396272587106,-0.0024328248014959695,-0.001773381124894702,0.6560936199553291,-0.0137073214429247,-0.0034809664268423864,-0.08648580719704124
664040,2333,-0.005046112814181417,-0.0012478987969342743,-0.002390634624176932,-0.0026554781900044854,0.649649125980634,-0.013389297499857468,-0.0034884804833691186,-0.0919224108717292
677595,555,-0.00264941281139799,-0.0014632686280941132,-0.002383769190702455,-0.00026564362069553526,0.6559422388822249,-0.015715248061321983,-0.0022239195679739027,-0.06055817568405895
677950,1313,-0.0008085817479808155,-0.0019231502088194574,-0.00228594216306269,0.0014773604150818752,0.7131716315550222,-0.012301229376481624,-0.0030628998650921034,-0.08054916333445837
691185,87,0.005868409411025121,-0.0023565786130649966,-0.0022651811516272153,0.008133590562652336,0.541853009603461,-0.013429749572578666,-0.004225483319104205,-0.07664683974380694
595751,118,-0.02741207337783995,-0.0004446645542692379,-0.002241834651158778,-0.02517023872668117,0.3866552428731013,-0.03789456949138919,-0.0011350351060989484,-0.06959038916267658
689200,143,0.00031649938151618305,-0.0018502615881935823,-0.002236260555924007,0.0025527599374401905,0.5611847141214867,-0.013326719243108904,-0.0037874026745275276,-0.08443289172792265
666160,2060,-0.014918046475615789,-0.0001502849800263627,-0.002226320913600244,-0.012691725562015544,0.5337126443957906,-0.02564777772345836,-0.002532519963487441,-0.07604090584922481
665833,1810,-0.015886952090593372,-0.00044868880446151984,-0.0022177249749038377,-0.013669227115689533,0.5360871975117629,-0.02670821133006014,-0.0034481905958528326,-0.0751422864146815
805904,84,-0.0045993823529101065,0.00015675615406602445,-0.0022094298546059556,-0.002389952498304151,0.6520897573814226,-0.02192743845453358,-0.0007974062419985671,-0.0638617741085111
692585,310,-0.0034724773862661227,-0.0018850757788261765,-0.0022018820949866198,-0.0012705952912795031,0.6083171121540706,-0.01463690107663037,-0.0036979354134527996,-0.06840249679323093
666150,450,-0.007695192794005834,-0.0015539072886846458,-0.002166308316373875,-0.005528884477631958,0.6365307220789561,-0.017198532268566734,-0.0011274932807264022,-0.07873577153944367
669137,59,-0.0037703970749444447,-0.0009676505875310144,-0.0021513781037277016,-0.001619018971216743,0.5727488373214003,-0.021907693630600706,0.0032840075340021435,-0.06140885382985718
596117,438,-0.0001722288129927738,-0.0009589377908196846,-0.002141905592539217,0.001969676779546443,0.6206898411962026,-0.008665124431689306,-0.0016102232077218788,-0.08986322793674507
600869,1311,-0.0015210603620577137,-0.001272035711718841,-0.002132728074994697,0.0006116677129369831,0.688452995065387,-0.011558275531096751,-0.0032061573935170686,-0.08146435635232914
677800,1773,-0.003327715290536245,-0.001162286867408384,-0.0021309244020981375,-0.0011967908884381077,0.6730447400651498,-0.012463228871142915,-0.002833919871336491,-0.08906561453267886
690291,263,-0.007127389380972759,-0.0009434285549908311,-0.002124172364328419,-0.0050032170166443395,0.6569832223537327,-0.017403676100985966,-0.00132636619352826,-0.08472486184835379
621563,294,-0.0035265205197597903,-0.0017547759639560897,-0.002124139262637751,-0.001402381257122039,0.7191507388766982,-0.01296501690886495,-0.002691834985391715,-0.07929220520974357
702358,347,-0.013697314184961798,-0.0001015555205198025,-0.0021157331151629567,-0.01158158106979884,0.5704119080911945,-0.020781112152358956,-0.0021446937177624654,-0.08918958241452664
663698,975,-0.009496935857011325,-3.141596670731962e-05,-0.002107042263726249,-0.007389893593285076,0.6817833090806349,-0.019601708351239627,-0.003906476448411427,-0.08879479552964722
683734,2281,-0.009923871286109507,-0.00018056292296092353,-0.0021062848633659655,-0.007817586422743541,0.6017921876184537,-0.02216680722706375,-0.00168380208070852,-0.07892134599784231
691019,519,-0.011074131147620538,-0.00011786710379046852,-0.0021001516102405323,-0.008973979537380007,0.599287323428233,-0.018125554840476402,-0.004883824357112767,-0.09231673134713009
624503,546,-0.00042055750422584836,-0.0015827566865222503,-0.0020572137712128536,0.0016366562669870046,0.6399355455729465,-0.008176975748878702,-0.00429788959800476,-0.08231883258162495
605119,67,-0.0077788956604010724,-0.0006076100381203384,-0.002047591734561315,-0.005731303925839759,0.647276135097266,-0.016571728504662694,-0.00448752752281919,-0.08375295808854781
596019,3025,-0.007956340366841794,-0.0005093277754323417,-0.002036006345133429,-0.005920334021708364,0.6148170803875421,-0.017987392378364685,-0.003365656002609096,-0.0856176085233853
543228,562,-0.008486320733573973,-4.545338798017865e-06,-0.002001466875226482,-0.00648485385834749,0.6200560239161689,-0.019925980283711505,-0.0020683428234167848,-0.0772624889940609
647304,2368,-0.007538003826782479,-0.0008337770142104862,-0.0019899502644873755,-0.005548053562295104,0.5923698152245526,-0.020865147408693097,-0.0027986239032835934,-0.07931004846247477
665828,976,-0.00021395927855000612,-0.0010944728864209414,-0.0019505494419130662,0.0017365901633630602,0.6643237273567066,-0.01097011362756156,-0.0021950696219203663,-0.08303040202841529
687551,177,-0.005261166290829625,-0.00013608928963272394,-0.001912981555128207,-0.0033481847357014188,0.6358211202454432,-0.012433266976771967,-0.0027042722126651366,-0.10022380943505234
542364,250,-0.004100593311605175,-0.0014740418269059532,-0.001882809034098447,-0.0022177842775067285,0.5695339289345724,-0.012320890854755183,-0.0030268585734313067,-0.09399312921230266
622110,144,-0.025716248923568132,0.0012054952290315088,-0.0018699111413525307,-0.023846337782215603,0.3976880929542499,-0.035934763959170314,-0.002170500310545341,-0.08590408214584376
669392,82,-0.015651568137755773,-0.0016197335094805605,-0.0018677981647261274,-0.013783769973029644,0.5789942757223583,-0.02402128643086884,-0.00037614028375107387,-0.08432823526949454
521692,2981,-0.0031231084874273453,-0.0004734521239435185,-0.001829270586686107,-0.0012938379007412383,0.6390205709902175,-0.016379341192675985,-0.0029979867146475866,-0.06461154555131628
641857,2751,-0.012366664523212632,0.0005767601305440222,-0.0018200720456831776,-0.010546592477529456,0.5917822433217297,-0.02156793962036305,-0.004298160498098429,-0.087862539267649
656577,497,-0.0006108482182196399,-0.0010042207466836022,-0.0017846404598709823,0.0011737922416513427,0.5731621132637666,-0.011873942472677246,-0.004218721543786509,-0.07554254065526224
624641,1290,-0.007978802932255762,0.00014275251114615153,-0.001780130530061435,-0.006198672402194326,0.6541807634901996,-0.018733007405067954,-0.0029118950666715835,-0.0709607860968425
605141,1986,-0.008286093171005239,6.0190748503057324e-05,-0.0017587796814044392,-0.006527313489600798,0.5665924092011472,-0.01596876563047916,-0.0019451974054162454,-0.09752274895315939
680728,399,-0.006419871102960115,-0.0005057409317727951,-0.0017456913338984611,-0.004674179769061653,0.5941262046720776,-0.015940749346295868,-0.004212406605652193,-0.08441634273867141
686681,1676,-0.004141542361485597,-0.0006733083431703288,-0.0017425443356077555,-0.002398998025877841,0.5730918843967472,-0.014185496374890501,-0.002524222039447707,-0.07974637172113709
682653,273,-0.014093667766699347,-0.0007450099944487372,-0.0017425322947510003,-0.012351135471948346,0.46874509684370913,-0.025748956537546386,-0.0015649274116082321,-0.07755998732697178
608070,2885,0.0027760556129620365,-0.0013459444441840012,-0.0017224962582961711,0.004498551871258208,0.4943689339960608,-0.010552316426599083,-0.0027559918074506525,-0.08216445883923462
650489,2424,-0.009619671504205713,-0.00016270939017437792,-0.0017102078820201178,-0.007909463622185597,0.572145751011252,-0.017512299415715925,-0.0035160194227368603,-0.0824560354038564
543939,124,-0.00886458502592918,0.0005837539746052869,-0.0017078649577736006,-0.007156720068155579,0.6114587683225905,-0.01651157290136211,-0.0032530503464015194,-0.09816459957092125
613564,58,-0.0008599526710589954,0.00013220663194512088,-0.0017048947125532321,0.0008449420414942368,0.6284353537011337,-0.00484898671124773,-0.00015645751803194477,-0.08803249335935552
685301,84,-0.004257069663780873,-0.0014960282006219,-0.0016998529713538576,-0.002557216692427014,0.6543406303597125,-0.00918236506844261,-0.0060900846077153,-0.08254516488481581
670541,1750,-0.011350694949271916,-7.313317046780913e-05,-0.001658475751484232,-0.009692219197787684,0.5828661523371078,-0.025036116692650993,-0.002741803722671394,-0.06823504684090002
677942,767,-0.007496232196520444,-0.0011043968150529161,-0.0015977046306836057,-0.005898527565836839,0.6119994511889524,-0.016983580253603754,-0.004315107063291032,-0.08952546699384578
660620,114,-0.008759365510667392,-0.0006126938872927682,-0.0015950505145153825,-0.007164314996152009,0.6053489690082582,-0.02314259757571625,-0.0055012938421930176,-0.0633494396033243
643217,2139,-9.919116018913888e-05,-0.0014010631029213038,-0.0015882894675874654,0.001489098307398326,0.6790660441013308,-0.007181809971916746,-0.002815036837100743,-0.09428006218620556
660757,372,-0.006922263054386016,7.129507272238808e-05,-0.0015390495650430048,-0.005383213489343011,0.6519206163937181,-0.017712314342827527,-0.00282814590659732,-0.06317382626644603
671221,863,-0.01175660893024505,0.0004123499990626199,-0.0015283763177308045,-0.010228232612514244,0.5315661524899171,-0.020786841555181557,-0.0037948756430536724,-0.08831072018901268
593871,2003,0.0011941426842202874,-0.0010731028823920353,-0.0015265699224661386,0.002720712606686426,0.5735093370644948,-0.008392600120584369,-0.003092487654842262,-0.09210869313469647
677649,1236,-0.00698885648907941,-0.0007492512410938135,-0.00152222473153015,-0.005466631757549259,0.6150498372709191,-0.016674430683039934,-0.0024956506234883984,-0.07566604978511554
682998,2616,0.0074810459867967975,-0.0014694952848916462,-0.0015203061453132665,0.009001352132110065,0.6607772817047027,-0.004532186346098315,-0.0033177378589245216,-0.08077466972705222
663905,114,0.001831647827193141,-0.0005760372191843388,-0.0014870697680503505,0.0033187175952434918,0.6769850682315808,-0.009038995666631817,-0.005326403954519762,-0.07519582260896684
663616,1633,-0.012824851035914813,0.000304316498981057,-0.0014708490617091638,-0.01135400197420565,0.533586319250301,-0.020261753156216544,-0.0031630080434147984,-0.0894838651950383
594807,959,0.00699821540576424,-0.0015880872799070172,-0.0014614482876472033,0.008459663693411444,0.6415609383710968,-0.0026722939099008097,-0.0013110969247421863,-0.07620826722253149
665953,410,-0.010358897353147802,0.00036382706598435367,-0.0014511184478237667,-0.008907778905324034,0.5232694576086289,-0.023125257677047553,-0.0032349529720837413,-0.08139706499291417
672761,1492,-0.004823328764813676,0.00042011217028993606,-0.0014307395182919327,-0.003392589246521743,0.6232015356062764,-0.01814728312127274,-0.002978214105196209,-0.07456934643777088
643265,550,-0.014916702790824006,0.0005697439974534134,-0.001415858230355454,-0.013500844560468551,0.5218999222071018,-0.022892821137024687,-0.0018682288454372684,-0.07282229784150977
669200,122,0.0006682774314607793,-0.0007461618160491385,-0.001367396902016149,0.002035674333476929,0.6693974816919632,-0.013400517119621074,-0.003503655028942455,-0.07027159423894727
543510,858,-0.008755042228265538,0.0002558329649460646,-0.0013544972190910932,-0.007400545009174446,0.5929572124215347,-0.018738763891253705,-0.0026765361611028383,-0.07705508769233103
682988,304,-0.003955185227220458,-0.0003743636026262973,-0.001296011387199143,-0.0026591738400213154,0.667458066661837,-0.01124106796560986,-0.0007030419912542338,-0.08639660382024211
670042,1554,0.005831456990226179,-0.001490450206670428,-0.0012759726468534742,0.007107429637079653,0.5814177615397583,-0.0024013943833087886,-0.004074367207352911,-0.08732636863789303
622534,816,0.004229959411548785,-0.0009608121646989012,-0.001254464182528192,0.005484423594076978,0.5777362053862954,-0.0018855962410105193,-0.0026658263599407326,-0.09062150976297606
656308,86,-0.009320409817700005,-0.00030867796924229665,-0.001245005166021992,-0.008075404651678013,0.6060005094289213,-0.018917194122681995,-0.005631728315691017,-0.08061791514010244
643393,253,-0.008381480188509866,0.0011417623901436424,-0.0012401270097283485,-0.007141353178781519,0.6353634883952497,-0.014515851027390003,-0.003259266932921177,-0.0989226996451137
644374,92,-0.004417080368296165,-0.0008448781403001702,-0.0012310078038662616,-0.0031860725644299024,0.7080544608019589,-0.011141867941940893,-0.0024118250459459283,-0.08892160167120826
608369,2123,-0.004206308407913109,-0.00016657943666500643,-0.001222279065705949,-0.0029840293422071606,0.7185593284575312,-0.013505311154766395,-0.0039117732110812925,-0.09053583888943106
660766,520,-0.007758448320605183,0.001822811275618899,-0.0012083901388003967,-0.0065500581818047875,0.6270079049242208,-0.01856679665990534,-0.0031564487953179327,-0.07132997213028953
671739,2491,-0.0047442456340705515,-0.0003317555994362643,-0.0012080505375784796,-0.0035361950964920715,0.6461192877861672,-0.014762314206020812,-0.0024159485570571025,-0.07338132517778388
665839,591,0.007795934300237078,-0.0008518081540091491,-0.0011920307893754335,0.008987965089612512,0.5975133387424227,-0.008735622305463691,-0.0027557326503180415,-0.07601351443133858
686948,842,-0.012285619231663164,0.0011859033903496349,-0.0011918681252733878,-0.011093751106389776,0.612023115412952,-0.022078764790495337,-0.002612048536666813,-0.08675766206451856
687859,223,-0.0007195110343238357,-0.0009455582158880464,-0.0011645575873461475,0.0004450465530223116,0.6749559561194794,-0.013097240519411886,-0.003560466611841625,-0.07832491350189255
682928,2724,0.0019007750130633633,-0.000521734510341869,-0.0011634630541157052,0.0030642380671790682,0.6342642804838019,-0.007864435218270167,-0.003245522345538216,-0.081091315280347
672724,803,-9.011184138074672e-05,-0.0008414368571209101,-0.0011523313857331678,0.0010622195443524213,0.503473234211066,-0.011039408404630689,-0.00421429331810171,-0.08715790881429207
595879,1613,0.0003447514743225954,-0.0008658682496196012,-0.0011284799735927224,0.001473231447915318,0.5925691140410984,-0.013865922446868042,-0.0032882251363009684,-0.06151105620151659
571970,1455,-0.004000253499005017,0.0007956668888574294,-0.0011228874474281125,-0.002877366051576904,0.636735620421393,-0.015387796721058541,-0.0033903307443669596,-0.09029017286439904
641933,1431,0.001743802534213229,-0.00034452483036808443,-0.0011196272824119053,0.0028634298166251345,0.680405242871238,-0.00907617246253834,-0.0035469779872888216,-0.08263452221607429
608596,141,-0.00650816514849545,0.00027824873508497914,-0.0011178205860602228,-0.005390344562435227,0.5307682388233824,-0.015100513495444128,-0.0018302913082938136,-0.09321617759347475
687462,1465,-0.013108115858380091,0.0008012624017066737,-0.0011021772017707127,-0.012005938656609379,0.5256145535473543,-0.01979424782388617,-0.0030297833338063435,-0.09147435032760354
642133,1305,-0.010953312123774928,-7.531013759390752e-05,-0.001098347461766941,-0.009854964662007987,0.5541301450482902,-0.021764119386320478,-0.0029742132977840577,-0.07976009651172199
657136,1578,-0.0019311020518540097,-0.0001458645696145997,-0.0010834800014394741,-0.0008476220504145356,0.6066440934876843,-0.011875280071589953,-0.003591183989004521,-0.07957656854533703
673237,2555,0.0033160031083772235,-0.0014887954661947228,-0.0010660453725101719,0.004382048480887395,0.6696452244358608,-0.011140003008164917,-0.0035707522044964644,-0.06880923517321996
808982,1204,-0.01729978265354406,0.0007935174127842262,-0.0010584209258177163,-0.01624136172772634,0.5001959095837873,-0.026244015910162854,-0.0026150787895222486,-0.09040906037092221
663538,2569,-0.011888531740349418,0.0011609899725443466,-0.001036322251704667,-0.01085220948864475,0.5644092451354136,-0.021252454762743796,-0.002008420531351786,-0.08346926309019138
678225,414,-0.024266494239831668,0.0008394562558700504,-0.0010220174031814783,-0.02324447683665019,0.42037837738868633,-0.03648060290853195,-0.0032735848657775594,-0.08694139472804222
664913,1243,-0.002013934400434448,0.0005501859157330233,-0.0010132742989699389,-0.001000660101464509,0.637807501224165,-0.013463319400705007,-0.0029188025719362083,-0.07911477107921366
677587,1528,0.0009119410663889371,-0.0005876854606018563,-0.0010067818226919103,0.0019187228890808474,0.6615543154669189,-0.011204621174969977,-0.0012961658749390814,-0.07854547618374805
671277,2055,-0.0020987349744742995,0.0006921485600282478,-0.000991258354904444,-0.0011074766195698557,0.7055388009822461,-0.012483863775862632,-0.0032486702730766563,-0.07937856920700093
665926,2410,-0.009169358229941433,0.0009763679249064547,-0.0009824328503797808,-0.008186925379561654,0.5848245282418325,-0.019982822120055616,-0.003722959320015025,-0.07680196340557657
662139,1778,0.005973435198719486,-0.0005397722633349468,-0.0009506887411238606,0.006924123939843347,0.5972701189495631,-0.0037641022874436423,-0.003286799300478127,-0.08686901511738622
666310,1763,-0.012559210625745042,0.0014780401541533686,-0.0009462336480693199,-0.011612976977675722,0.546332770170116,-0.023283492482768387,-0.0021458308934043046,-0.08609008322312343
681987,149,-0.01013163282340886,0.0006881767473235935,-0.0009453055577375956,-0.009186327265671264,0.5996875789535216,-0.019209115688445202,-0.002111243405802384,-0.0862743074154638
666135,517,-0.004266930187044248,-0.0003315867224425919,-0.0009421604628966776,-0.0033247697241475705,0.6272592317202478,-0.015336866180592988,-0.003287073630593,-0.07931124862673054
657088,86,-0.011160705397287113,0.0026429526507382203,-0.0009128342749423008,-0.010247871122344812,0.6302172531607704,-0.016621045780500217,-0.005304098996255233,-0.08917630650847279
664774,1302,-0.006149770333024777,0.0013303376282368584,-0.0008957118818906281,-0.005254058451134148,0.5694103271186883,-0.014958467904805348,-0.0032265462131850224,-0.09725790769737266
670156,477,-0.005158900568512891,0.0012027086283959846,-0.0008867994920144127,-0.004272101076498479,0.6135337049427159,-0.014943959154844345,-0.0007544975572731813,-0.09059849844743662
665750,1670,-0.00845120521459752,0.0005728057203128643,-0.0008654267973845077,-0.007585778417213013,0.5746514014893519,-0.017597255325632295,-0.003297000219892459,-0.08209214605093682
677008,605,-0.01087929698769464,0.0012761548698696338,-0.0008624442498803071,-0.010016852737814334,0.5740559146145975,-0.0198994694859057,-0.004430216017519454,-0.07198437989685895
456781,1200,-0.00334966526062802,0.0005227231220311713,-0.0008619752094153025,-0.0024876900512127175,0.6487850144888266,-0.013669651556091133,-0.0022758726486220297,-0.08168701123229613
663845,201,-0.02495286585999478,0.000658751742538032,-0.0008614452406108763,-0.024091420619383908,0.39680953440386285,-0.03488224765150982,-0.0045707017094517325,-0.08591597822692255
682829,2736,-0.009896499090308642,0.001210920903805786,-0.0008521974701787286,-0.009044301620129914,0.5680829655843788,-0.021235411812470212,-0.004257254387485118,-0.07792915933083275
683090,118,-0.007185522703017963,0.0017737628186361883,-0.0008396897415586011,-0.006345832961459362,0.5475114179978642,-0.01669462723036855,-0.0017911543234228446,-0.07345641983226303
671732,2114,-0.017562893072328587,0.0014333401268943654,-0.0008390730379072195,-0.016723820034421365,0.46852028435878834,-0.028416095652288437,-0.003865661062116211,-0.08288805513038558
668227,2646,0.00014680206645208604,-0.0005564737533307365,-0.0008293196433463544,0.0009761217097984403,0.5799649680273815,-0.010296585430262321,-0.003991323086160065,-0.0839386626818812
