"pitcher_id","pitcher_full_name","pitch_type","Pitches","xRV_Residual","Distortion","Selection","pitch_label"
680880,"Grant Holman","FS",121,0,0,0,"Splitter"
681293,"Spencer Arrighetti","CU",237,0,0,0,"Curveball"
681517,"Kyle Leahy","SL",237,0,0,0,"Slider"
681799,"Ethan Roberts","ST",159,0,-0.001,0,"Sweeper"
681867,"Cooper Criswell","CH",310,0,0,0,"Changeup"
681911,"Alex Vesia","FF",770,0,0,0,"Four-Seam FB"
681911,"Alex Vesia","SL",331,0,0,0,"Slider"
681982,"Grant Anderson","SL",113,0,0,0,"Slider"
682052,"Jacob Lopez","CH",118,0,0,0,"Changeup"
682052,"Jacob Lopez","SL",302,0,0,0,"Slider"
682842,"Abner Uribe","SI",435,0,0,0,"Sinker"
683004,"Jack Leiter","SI",148,0,0,0,"Sinker"
683175,"Connor Phillips","ST",112,0,0,0,"Sweeper"
683627,"Anthony Molina","SL",139,0,0,0,"Slider"
683769,"Hunter Gaddis","CH",113,0,0,0.001,"Changeup"
684007,"Shota Imanaga","FF",1212,0,0,0,"Four-Seam FB"
686539,"Declan Cronin","SL",302,0,0,0,"Slider"
686563,"Jonathan Cannon","FC",374,0,0,0,"Cutter"
686613,"Hunter Brown","FC",211,0,0,0,"Cutter"
686730,"Carson Spiers","FC",176,0,0,0,"Cutter"
686730,"Carson Spiers","ST",199,0,0,0,"Sweeper"
686747,"Joe La Sorsa","ST",108,0,-0.001,0.001,"Sweeper"
687330,"Kevin Kelly","ST",264,0,0,0,"Sweeper"
687377,"Orlando Ribalta","FF",115,0,0,0,"Four-Seam FB"
687473,"Ryan Gusto","FC",107,0,0,0,"Cutter"
687911,"Bryan King","ST",198,0,-0.001,0,"Sweeper"
689017,"Landon Knack","FF",417,0,0,0,"Four-Seam FB"
689147,"Orion Kerkering","SI",142,0,0,0,"Sinker"
689672,"Drew Thorpe","CH",137,0,0,0,"Changeup"
690916,"Richard Fitts","SL",151,0,0,0.001,"Slider"
690986,"Kyle Harrison","SV",268,0,0,0,"Slurve"
693313,"Carson Seymour","SI",103,0,0,-0.001,"Sinker"
694738,"Landen Roupp","CU",447,0,0,0.001,"Curveball"
695418,"Brad Lord","SL",167,0,0.002,-0.002,"Slider"
696131,"Mason Black","FF",116,0,0,0,"Four-Seam FB"
700249,"Cade Povich","FF",548,0,0,0,"Four-Seam FB"
434378,"Justin Verlander","CU",352,0.001,0,0.001,"Curveball"
445276,"Kenley Jansen","FC",755,0.001,0,0.001,"Cutter"
448179,"Rich Hill","FF",127,0.001,0,0.001,"Four-Seam FB"
456501,"Johnny Cueto","CH",106,0.001,0,0.001,"Changeup"
458677,"Justin Wilson","FC",159,0.001,0,0.001,"Cutter"
471911,"Carlos Carrasco","SI",238,0.001,0,0.001,"Sinker"
477132,"Clayton Kershaw","FF",344,0.001,0,0.001,"Four-Seam FB"
489119,"Wade Miley","FC",207,0.001,0,0.001,"Cutter"
489446,"Kirby Yates","FS",403,0.001,0,0.001,"Splitter"
493603,"Adam Ottavino","ST",196,0.001,0,0.001,"Sweeper"
502043,"Kyle Gibson","FC",323,0.001,0,0.001,"Cutter"
502624,"Chase Anderson","FC",236,0.001,0,0.001,"Cutter"
506433,"Yu Darvish","ST",161,0.001,0,0.001,"Sweeper"
518585,"Fernando Cruz","FS",533,0.001,0,0.001,"Splitter"
518876,"Merrill Kelly","CU",180,0.001,0,0.001,"Curveball"
519151,"Ryan Pressly","SL",290,0.001,0,0.001,"Slider"
519326,"Hunter Strickland","FC",168,0.001,0,0.002,"Cutter"
519326,"Hunter Strickland","SL",113,0.001,0,0.001,"Slider"
541640,"Erasmo Ramírez","FC",202,0.001,0,0.001,"Cutter"
542881,"Tyler Anderson","FF",1105,0.001,0,0.001,"Four-Seam FB"
543037,"Gerrit Cole","KC",188,0.001,0.002,0,"Knuckle-Curve"
543037,"Gerrit Cole","SL",242,0.001,0,0.001,"Slider"
543243,"Sonny Gray","FC",409,0.001,0,0.001,"Cutter"
543243,"Sonny Gray","ST",676,0.001,0,0.001,"Sweeper"
543475,"Jordan Lyles","FF",136,0.001,0,0.001,"Four-Seam FB"
543859,"Michael Tonkin","SL",341,0.001,0,0.001,"Slider"
544150,"Albert Suárez","CH",197,0.001,0,0.001,"Changeup"
547184,"Michael Kelly","ST",314,0.001,0,0.001,"Sweeper"
552640,"Andrew Kittredge","FF",132,0.001,0,0.001,"Four-Seam FB"
554430,"Zack Wheeler","CU",270,0.001,0.001,0,"Curveball"
554430,"Zack Wheeler","ST",378,0.001,0,0.001,"Sweeper"
571510,"Matthew Boyd","SL",226,0.001,0,0.001,"Slider"
571578,"Patrick Corbin","FF",177,0.001,0,0.001,"Four-Seam FB"
571656,"Buck Farmer","SL",226,0.001,0,0.001,"Slider"
571945,"Miles Mikolas","SL",719,0.001,0,0.001,"Slider"
572020,"James Paxton","KC",252,0.001,0,0.001,"Knuckle-Curve"
572971,"Dallas Keuchel","CH",124,0.001,0,0.001,"Changeup"
573204,"Caleb Thielbar","ST",182,0.001,0,0.001,"Sweeper"
579328,"Yusei Kikuchi","CU",554,0.001,0,0.001,"Curveball"
579328,"Yusei Kikuchi","SL",1012,0.001,0,0.001,"Slider"
592094,"Jason Adam","FF",356,0.001,0,0.001,"Four-Seam FB"
592351,"Jon Gray","SL",607,0.001,0,0.001,"Slider"
592426,"Luke Jackson","FF",240,0.001,0,0.001,"Four-Seam FB"
592791,"Jameson Taillon","CH",184,0.001,0,0,"Changeup"
592791,"Jameson Taillon","CU",331,0.001,0,0.001,"Curveball"
592791,"Jameson Taillon","FC",545,0.001,0,0.001,"Cutter"
592791,"Jameson Taillon","ST",479,0.001,0,0.001,"Sweeper"
593423,"Frankie Montas","FC",229,0.001,0,0.001,"Cutter"
593423,"Frankie Montas","SL",107,0.001,0,0.001,"Slider"
593576,"Héctor Neris","FS",360,0.001,0,0.001,"Splitter"
593958,"Eduardo Rodriguez","SL",102,0.001,0,0.001,"Slider"
594902,"Ben Lively","ST",281,0.001,0,0.001,"Sweeper"
595014,"Blake Treinen","ST",203,0.001,0,0.001,"Sweeper"
596133,"Luke Weaver","FC",290,0.001,0,0.001,"Cutter"
596295,"Austin Gomber","KC",433,0.001,-0.001,0.002,"Knuckle-Curve"
600917,"José Leclerc","FF",298,0.001,0,0.001,"Four-Seam FB"
605130,"Scott Barlow","ST",358,0.001,0,0.001,"Sweeper"
605400,"Aaron Nola","KC",950,0.001,0,0,"Knuckle-Curve"
605483,"Blake Snell","CU",387,0.001,0,0.001,"Curveball"
605513,"Spencer Turnbull","ST",109,0.001,0,0.001,"Sweeper"
606149,"Giovanny Gallegos","FF",144,0.001,0,0,"Four-Seam FB"
606160,"Rafael Montero","CH",126,0.001,0,0.001,"Changeup"
606303,"Joel Payamps","ST",169,0.001,0,0.001,"Sweeper"
606965,"Chris Devenski","FF",121,0.001,0,0.001,"Four-Seam FB"
607067,"Colin Rea","FC",386,0.001,0,0.001,"Cutter"
607200,"Erick Fedde","ST",491,0.001,0,0.001,"Sweeper"
607481,"Aaron Bummer","CU",158,0.001,0,0.001,"Curveball"
607644,"John Means","FF",125,0.001,0,0.001,"Four-Seam FB"
608331,"Max Fried","ST",177,0.001,0,0.001,"Sweeper"
608334,"Carson Fulmer","SL",128,0.001,0,0.001,"Slider"
608344,"Cole Irvin","FC",163,0.001,0,0.001,"Cutter"
608372,"Tomoyuki Sugano","FC",133,0.001,0,0.001,"Cutter"
608372,"Tomoyuki Sugano","ST",247,0.001,0,0.001,"Sweeper"
608379,"Michael Wacha","FC",335,0.001,0,0.001,"Cutter"
608638,"JT Chargois","SL",165,0.001,0.001,0.001,"Slider"
608717,"Chris Stratton","CH",109,0.001,0.001,0.001,"Changeup"
615698,"Cal Quantrill","CU",269,0.001,0.001,0,"Curveball"
615698,"Cal Quantrill","FC",364,0.001,0,0.001,"Cutter"
621051,"Steven Wilson","ST",486,0.001,0,0.002,"Sweeper"
621107,"Zach Eflin","CH",193,0.001,0.001,0,"Changeup"
621244,"José Berríos","FC",134,0.001,0,0.001,"Cutter"
621381,"Matt Strahm","FF",570,0.001,0,0.001,"Four-Seam FB"
621389,"Ty Blach","CH",242,0.001,0,0.001,"Changeup"
622503,"Nabil Crismatt","CH",156,0.001,0,0.001,"Changeup"
622663,"Luis Severino","SL",174,0.001,0,0,"Slider"
623167,"Chris Flexen","FC",593,0.001,0,0.001,"Cutter"
628317,"Kenta Maeda","ST",140,0.001,0.001,0,"Sweeper"
641302,"Tyler Alexander","CH",220,0.001,0,0.001,"Changeup"
641302,"Tyler Alexander","FF",393,0.001,0,0.001,"Four-Seam FB"
641482,"Nestor Cortes","CH",164,0.001,0,0.001,"Changeup"
641540,"Dane Dunning","SL",347,0.001,0,0.001,"Slider"
641585,"J.P. France","CU",121,0.001,0.001,0,"Curveball"
641712,"Dakota Hudson","CU",115,0.001,0,0.001,"Curveball"
641771,"Chad Kuhl","SL",157,0.001,0,0.001,"Slider"
641778,"Eric Lauer","FC",182,0.001,0,0.001,"Cutter"
641927,"Bailey Ober","ST",297,0.001,0,0.001,"Sweeper"
642048,"Tayler Saucedo","CH",127,0.001,0,0.001,"Changeup"
645261,"Sandy Alcantara","SL",206,0.001,0,0.002,"Slider"
650633,"Michael King","ST",350,0.001,0,0.001,"Sweeper"
650644,"Aaron Civale","ST",188,0.001,0,0.001,"Sweeper"
650893,"Génesis Cabrera","SI",197,0.001,0,0.001,"Sinker"
656302,"Dylan Cease","KC",211,0.001,0.001,0.001,"Knuckle-Curve"
656464,"Kevin Ginkel","SL",373,0.001,0,0.001,"Slider"
656557,"Tanner Houck","FS",437,0.001,0.002,0,"Splitter"
656605,"Mitch Keller","SL",334,0.001,0.001,0,"Slider"
656641,"Jacob Latz","SL",185,0.001,0,0.001,"Slider"
656756,"Jordan Montgomery","CU",341,0.001,0,0.001,"Curveball"
656849,"David Peterson","CU",249,0.001,0,0.001,"Curveball"
657240,"Julian Merryweather","SL",232,0.001,0.001,0.001,"Slider"
657424,"Matt Gage","SL",113,0.001,0.001,0.001,"Slider"
657571,"Caleb Ferguson","FC",281,0.001,0,0.001,"Cutter"
657571,"Caleb Ferguson","SV",167,0.001,0.001,0,"Slurve"
657585,"Reed Garrett","ST",160,0.001,0,0.001,"Sweeper"
657649,"Jared Koenig","CU",113,0.001,0.002,0,"Curveball"
658648,"Pedro Avila","CH",287,0.001,0,0.001,"Changeup"
663362,"Matt Waldron","FC",150,0.001,0,0.001,"Cutter"
663362,"Matt Waldron","KN",457,0.001,0,0,"Knuckleball"
663362,"Matt Waldron","ST",183,0.001,0,0.001,"Sweeper"
663372,"Ryan Feltner","CU",154,0.001,0,0.002,"Curveball"
663423,"Trent Thornton","CU",125,0.001,0,0.001,"Curveball"
663432,"Tanner Rainey","FF",372,0.001,0,0.001,"Four-Seam FB"
663436,"Davis Martin","SL",306,0.001,0,0.001,"Slider"
663462,"Isaiah Campbell","SL",125,0.001,0,0.001,"Slider"
663465,"Kolby Allard","FC",127,0.001,0,0.001,"Cutter"
663474,"Triston McKenzie","CU",143,0.001,-0.001,0.002,"Curveball"
663554,"Casey Mize","SL",348,0.001,0,0.001,"Slider"
663554,"Casey Mize","SV",141,0.001,0,0.001,"Slurve"
663568,"Stephen Kolek","CH",102,0.001,0.001,0,"Changeup"
663687,"Hogan Harris","CH",171,0.001,0,0.001,"Changeup"
663773,"Bryan Hoeing","FS",119,0.001,0,0.001,"Splitter"
663893,"Brendon Little","SI",350,0.001,0.001,0,"Sinker"
663941,"Tristan Beck","SL",187,0.001,0,0.001,"Slider"
663947,"Tyler Holton","FC",368,0.001,0,0.001,"Cutter"
663969,"Tyler Phillips","CU",150,0.001,0.001,0,"Curveball"
663978,"Chris Paddack","FC",157,0.001,0,0.001,"Cutter"
664126,"Pete Fairbanks","SL",394,0.001,0,0.001,"Slider"
664199,"Taylor Clarke","FF",131,0.001,0,0.001,"Four-Seam FB"
664208,"Phil Maton","ST",203,0.001,0,0.001,"Sweeper"
664299,"Cristian Javier","FF",591,0.001,0,0.001,"Four-Seam FB"
666201,"Alek Manoah","FF",103,0.001,0,0.001,"Four-Seam FB"
666974,"Yennier Cano","SL",135,0.001,0,0.001,"Slider"
668678,"Zac Gallen","SL",272,0.001,0,0.002,"Slider"
668820,"Max Kranick","SL",108,0.001,0,0.001,"Slider"
668933,"Graham Ashcraft","SL",544,0.001,0,0,"Slider"
669020,"Ryan Rolison","CU",108,0.001,0.001,0.001,"Curveball"
669160,"Dustin May","ST",337,0.001,0,0.001,"Sweeper"
669194,"Ryne Nelson","CU",167,0.001,-0.001,0.001,"Curveball"
669194,"Ryne Nelson","SL",245,0.001,0,0.001,"Slider"
669203,"Corbin Burnes","SL",234,0.001,0,0.001,"Slider"
669212,"Eli Morgan","SL",180,0.001,0,0.001,"Slider"
669276,"Dylan Lee","FF",287,0.001,0,0.001,"Four-Seam FB"
669302,"Logan Gilbert","CU",198,0.001,0,0.001,"Curveball"
669302,"Logan Gilbert","FC",147,0.001,0,0.001,"Cutter"
669461,"Matthew Liberatore","CU",175,0.001,0,0.002,"Curveball"
669713,"Hayden Wesneski","ST",270,0.001,0,0.001,"Sweeper"
669920,"Jason Alexander","CH",212,0.001,0,0.001,"Changeup"
670036,"Matt Festa","ST",216,0.001,0,0.001,"Sweeper"
670124,"Adam Oller","FF",127,0.001,0,0.001,"Four-Seam FB"
670167,"John Schreiber","FC",159,0.001,0.001,0,"Cutter"
670329,"Rico Garcia","FF",142,0.001,0,0.001,"Four-Seam FB"
670766,"Darren McCaughan","ST",135,0.001,0,0.001,"Sweeper"
670950,"Trevor Richards","CH",361,0.001,0,0.001,"Changeup"
671106,"Logan Allen","CH",466,0.001,0,0.001,"Changeup"
671106,"Logan Allen","FC",254,0.001,0,0.001,"Cutter"
671106,"Logan Allen","ST",458,0.001,0,0.001,"Sweeper"
671305,"Michel Otañez","SL",113,0.001,0,0,"Slider"
672282,"Reid Detmers","SL",471,0.001,0,0.001,"Slider"
672456,"Keider Montero","SL",353,0.001,0,0.002,"Slider"
672578,"Carlos Hernández","SL",152,0.001,0,0.001,"Slider"
672860,"Prelander Berroa","SL",100,0.001,0,0.002,"Slider"
673513,"Yuki Matsui","FF",402,0.001,0,0.001,"Four-Seam FB"
673513,"Yuki Matsui","FS",279,0.001,0,0.001,"Splitter"
673540,"Kodai Senga","FO",416,0.001,0,0.002,"Forkball"
673929,"Jordan Leasure","SL",280,0.001,0,0.001,"Slider"
674444,"Steven Cruz","SL",119,0.001,0,0.001,"Slider"
675848,"Juan Mejia","ST",148,0.001,-0.001,0.001,"Sweeper"
676092,"Collin Snider","FC",128,0.001,0,0.001,"Cutter"
676092,"Collin Snider","ST",211,0.001,0,0.001,"Sweeper"
676130,"José Buttó","SL",256,0.001,0.001,0,"Slider"
676272,"Bobby Miller","SL",108,0.001,0,0.001,"Slider"
676282,"Joey Cantillo","CH",308,0.001,0,0.001,"Changeup"
676477,"Garrett Whitlock","SL",190,0.001,0,0.001,"Slider"
676664,"JP Sears","CH",495,0.001,0,0.001,"Changeup"
676664,"JP Sears","SL",337,0.001,0,0.001,"Slider"
676684,"Will Vest","SL",288,0.001,0,0.001,"Slider"
676710,"Kutter Crawford","ST",304,0.001,0,0.001,"Sweeper"
676917,"Cade Cavalli","KC",104,0.001,0.001,-0.001,"Knuckle-Curve"
677161,"Zack Kelly","ST",170,0.001,0,0.001,"Sweeper"
678020,"Seth Halvorsen","FS",115,0.001,0,0.001,"Splitter"
678368,"Valente Bellozo","ST",169,0.001,0,0.001,"Sweeper"
680736,"Justin Wrobleski","SL",184,0.001,0,0.001,"Slider"
680767,"Victor Vodnik","SL",136,0.001,0,0.001,"Slider"
681190,"Randy Vásquez","FC",396,0.001,0,0.001,"Cutter"
681293,"Spencer Arrighetti","CH",125,0.001,0,0.001,"Changeup"
681343,"Shane Smith","CU",112,0.001,0.001,0.001,"Curveball"
681347,"Mike Burrows","FF",297,0.001,0,0.001,"Four-Seam FB"
681402,"Gus Varland","SL",136,0.001,0,0.001,"Slider"
681517,"Kyle Leahy","ST",178,0.001,0,0.001,"Sweeper"
681676,"Ryan Fernandez","SL",404,0.001,0,0.001,"Slider"
681982,"Grant Anderson","ST",189,0.001,-0.001,0.002,"Sweeper"
682120,"Tim Herrin","CU",283,0.001,0,0.001,"Curveball"
682243,"Bryce Miller","SL",231,0.001,0,0.001,"Slider"
682610,"Roddery Muñoz","FF",194,0.001,0,0.001,"Four-Seam FB"
682610,"Roddery Muñoz","SL",165,0.001,0,0.001,"Slider"
682847,"Luis L. Ortiz","SL",519,0.001,0,0.001,"Slider"
682990,"Quinn Priester","CU",182,0.001,0,0,"Curveball"
683155,"Joey Estes","CH",121,0.001,0,0.001,"Changeup"
683769,"Hunter Gaddis","FF",464,0.001,0,0.001,"Four-Seam FB"
684320,"Yariel Rodríguez","FS",114,0.001,0,0.001,"Splitter"
685126,"Brandon Eisert","CH",177,0.001,0,0.001,"Changeup"
686218,"Emmet Sheehan","CH",147,0.001,0,0,"Changeup"
686613,"Hunter Brown","KC",427,0.001,0.001,0,"Knuckle-Curve"
686747,"Joe La Sorsa","SI",134,0.001,0,0.001,"Sinker"
686752,"Ryan Pepiot","FC",146,0.001,0,0.001,"Cutter"
686973,"Louis Varland","KC",258,0.001,0,0.001,"Knuckle-Curve"
686993,"Justin Sterner","FC",170,0.001,0,0.001,"Cutter"
687134,"Bradley Blalock","SL",124,0.001,0,0.001,"Slider"
687765,"Mitch Spence","CU",258,0.001,-0.001,0.001,"Curveball"
687863,"Porter Hodge","ST",196,0.001,0,0.001,"Sweeper"
689017,"Landon Knack","SL",162,0.001,0,0.001,"Slider"
689225,"Beau Brieske","SL",113,0.001,0,0,"Slider"
689254,"Mason Fluharty","FC",215,0.001,0,0,"Cutter"
689254,"Mason Fluharty","ST",157,0.001,0,0.001,"Sweeper"
690925,"Clayton Beeter","SL",109,0.001,0.001,0,"Slider"
694297,"Brandon Pfaadt","CU",175,0.001,0,0.001,"Curveball"
694297,"Brandon Pfaadt","FC",151,0.001,0,0.001,"Cutter"
694297,"Brandon Pfaadt","ST",780,0.001,0,0.001,"Sweeper"
694350,"Zach Brzykcy","FF",151,0.001,0,0.001,"Four-Seam FB"
700249,"Cade Povich","CU",277,0.001,0,0.002,"Curveball"
700249,"Cade Povich","ST",129,0.001,0,0.001,"Sweeper"
701542,"Will Warren","ST",238,0.001,0,0.001,"Sweeper"
702070,"Noah Cameron","CU",163,0.001,0,0,"Curveball"
808967,"Yoshinobu Yamamoto","CU",320,0.001,0,0,"Curveball"
450203,"Charlie Morton","FC",225,0.002,0,0.002,"Cutter"
453286,"Max Scherzer","CH",187,0.002,0.001,0.002,"Changeup"
453286,"Max Scherzer","SL",345,0.002,0,0.002,"Slider"
455119,"Chris Martin","FS",127,0.002,0,0.002,"Splitter"
471911,"Carlos Carrasco","SL",348,0.002,0,0.002,"Slider"
489119,"Wade Miley","CH",122,0.002,0,0.002,"Changeup"
502085,"David Robertson","SL",100,0.002,0,0.002,"Slider"
502171,"Alex Cobb","FS",277,0.002,0,0.001,"Splitter"
518585,"Fernando Cruz","FC",158,0.002,0,0.002,"Cutter"
519043,"Matt Moore","CH",202,0.002,0,0.002,"Changeup"
519242,"Chris Sale","CH",308,0.002,0,0.002,"Changeup"
519242,"Chris Sale","SL",1030,0.002,0,0.003,"Slider"
527048,"Martín Pérez","FC",346,0.002,0,0.002,"Cutter"
541640,"Erasmo Ramírez","SI",147,0.002,0,0.002,"Sinker"
543056,"Danny Coulombe","SI",113,0.002,0,0.001,"Sinker"
543056,"Danny Coulombe","ST",126,0.002,0,0.002,"Sweeper"
547179,"Michael Lorenzen","SL",288,0.002,0,0.002,"Slider"
547179,"Michael Lorenzen","ST",172,0.002,0,0.002,"Sweeper"
554430,"Zack Wheeler","FC",308,0.002,0.001,0.002,"Cutter"
571578,"Patrick Corbin","SL",941,0.002,0,0.002,"Slider"
571670,"Dylan Floro","SL",137,0.002,0,0.001,"Slider"
571760,"Andrew Heaney","CH",518,0.002,0,0.001,"Changeup"
571882,"Derek Law","FC",289,0.002,0,0.002,"Cutter"
571945,"Miles Mikolas","CH",289,0.002,0,0.002,"Changeup"
573204,"Caleb Thielbar","FF",510,0.002,0,0.002,"Four-Seam FB"
592094,"Jason Adam","SL",252,0.002,0,0.002,"Slider"
592155,"Cam Booser","ST",153,0.002,0,0.002,"Sweeper"
592332,"Kevin Gausman","SL",192,0.002,0,0.002,"Slider"
592836,"Taijuan Walker","FS",552,0.002,0.001,0.002,"Splitter"
593958,"Eduardo Rodriguez","CH",476,0.002,0,0.002,"Changeup"
593974,"Wandy Peralta","SL",121,0.002,0,0.002,"Slider"
594798,"Jacob deGrom","SL",464,0.002,0,0.002,"Slider"
596001,"Jakob Junis","SL",500,0.002,0,0.002,"Slider"
596295,"Austin Gomber","CH",384,0.002,0,0.002,"Changeup"
605121,"Justin Anderson","SL",180,0.002,0,0.002,"Slider"
605135,"Chris Bassitt","CH",132,0.002,0,0.002,"Changeup"
605177,"Andrew Chafin","SL",340,0.002,0,0.002,"Slider"
605463,"Tayler Scott","FS",197,0.002,0.001,0.001,"Splitter"
605483,"Blake Snell","CH",415,0.002,0,0.002,"Changeup"
605540,"Brandon Woodruff","CH",174,0.002,0,0.002,"Changeup"
606149,"Giovanny Gallegos","SL",165,0.002,0,0.002,"Slider"
607200,"Erick Fedde","CH",297,0.002,0,0.002,"Changeup"
607259,"Nick Martinez","FC",488,0.002,0,0.002,"Cutter"
607259,"Nick Martinez","SL",160,0.002,0,0.002,"Slider"
607481,"Aaron Bummer","ST",305,0.002,0.001,0.001,"Sweeper"
607536,"Kyle Freeland","CH",191,0.002,0.001,0.002,"Changeup"
607536,"Kyle Freeland","KC",498,0.002,0.001,0.002,"Knuckle-Curve"
607625,"Seth Lugo","CU",558,0.002,0.001,0.001,"Curveball"
607644,"John Means","CH",123,0.002,0,0.003,"Changeup"
608331,"Max Fried","CH",395,0.002,0,0.002,"Changeup"
608331,"Max Fried","SL",103,0.002,0,0.002,"Slider"
608337,"Lucas Giolito","SL",399,0.002,0,0.002,"Slider"
608372,"Tomoyuki Sugano","FS",276,0.002,0,0.002,"Splitter"
621363,"Colin Poche","FF",318,0.002,0,0.002,"Four-Seam FB"
621363,"Colin Poche","SL",185,0.002,0,0.002,"Slider"
621381,"Matt Strahm","FC",149,0.002,0,0.002,"Cutter"
621381,"Matt Strahm","SL",271,0.002,0,0.002,"Slider"
621383,"Tanner Banks","CH",133,0.002,0,0.002,"Changeup"
622251,"Josh Staumont","SL",114,0.002,0.001,0.001,"Slider"
622491,"Luis Castillo","SL",653,0.002,0,0.002,"Slider"
622608,"Antonio Senzatela","CU",143,0.002,0,0.001,"Curveball"
622786,"Jesus Tinoco","SL",190,0.002,0,0.003,"Slider"
623167,"Chris Flexen","CH",267,0.002,0,0.002,"Changeup"
623352,"Josh Hader","SL",342,0.002,0,0.002,"Slider"
625643,"Reynaldo López","SL",325,0.002,0,0.002,"Slider"
628317,"Kenta Maeda","SL",310,0.002,0,0.002,"Slider"
628452,"Raisel Iglesias","SL",178,0.002,0,0.002,"Slider"
640455,"Sean Manaea","CH",258,0.002,0.001,0.002,"Changeup"
640462,"A.J. Puk","SL",150,0.002,0,0.001,"Slider"
641154,"Pablo López","CU",203,0.002,0.001,0.001,"Curveball"
641302,"Tyler Alexander","ST",290,0.002,0,0.002,"Sweeper"
641482,"Nestor Cortes","FC",485,0.002,0,0.002,"Cutter"
641585,"J.P. France","CH",125,0.002,0,0.002,"Changeup"
641585,"J.P. France","FC",168,0.002,0,0.002,"Cutter"
641729,"Joe Jiménez","SL",317,0.002,0,0.002,"Slider"
641755,"Tyler Kinley","FF",300,0.002,0,0.002,"Four-Seam FB"
641835,"Tim Mayza","SL",141,0.002,0.001,0.001,"Slider"
641941,"Emilio Pagán","FS",166,0.002,0,0.002,"Splitter"
642545,"Jaime Barria","SL",126,0.002,0,0.001,"Slider"
643377,"Griffin Jax","ST",458,0.002,0.001,0.002,"Sweeper"
647336,"Michael Soroka","SL",183,0.002,0,0.002,"Slider"
647336,"Michael Soroka","SV",212,0.002,0.001,0.001,"Slurve"
650644,"Aaron Civale","CU",414,0.002,0.001,0.001,"Curveball"
650644,"Aaron Civale","FC",852,0.002,0,0.002,"Cutter"
650644,"Aaron Civale","FF",280,0.002,0,0.002,"Four-Seam FB"
650644,"Aaron Civale","SL",112,0.002,0,0.002,"Slider"
650893,"Génesis Cabrera","CU",102,0.002,0,0.001,"Curveball"
656288,"Griffin Canning","SL",625,0.002,0,0.002,"Slider"
656412,"Alex Faedo","SL",241,0.002,0,0.002,"Slider"
656427,"Jack Flaherty","SL",706,0.002,0,0.001,"Slider"
656457,"Tyler Gilbert","FC",147,0.002,0,0.002,"Cutter"
656546,"Jeff Hoffman","SL",417,0.002,0.001,0.001,"Slider"
656550,"Grant Holmes","CU",227,0.002,0,0.002,"Curveball"
656605,"Mitch Keller","CH",119,0.002,0.001,0.001,"Changeup"
656605,"Mitch Keller","ST",557,0.002,0,0.002,"Sweeper"
656638,"Alex Lange","SL",232,0.002,0.001,0.001,"Slider"
656730,"Trevor Megill","KC",224,0.002,0.001,0.001,"Knuckle-Curve"
656848,"Michael Petersen","SL",100,0.002,0.001,0.001,"Slider"
657514,"Brennan Bernardino","CU",297,0.002,0,0.002,"Curveball"
657649,"Jared Koenig","FC",223,0.002,0,0.002,"Cutter"
657746,"Joe Ryan","ST",342,0.002,0,0.002,"Sweeper"
660825,"Eduard Bazardo","ST",381,0.002,0.001,0.001,"Sweeper"
661395,"Jhoan Duran","KC",196,0.002,0,0.002,"Knuckle-Curve"
661403,"Emmanuel Clase","SL",303,0.002,0,0.002,"Slider"
662253,"Andrés Muñoz","SL",563,0.002,0.001,0.002,"Slider"
663423,"Trent Thornton","ST",281,0.002,0,0.002,"Sweeper"
663465,"Kolby Allard","CH",167,0.002,0,0.002,"Changeup"
663546,"Sean Hjelle","KC",259,0.002,0.001,0.002,"Knuckle-Curve"
663559,"Bailey Falter","CU",239,0.002,0,0.001,"Curveball"
663574,"Tony Santillan","SL",109,0.002,0,0.002,"Slider"
663893,"Brendon Little","KC",311,0.002,0.001,0.001,"Knuckle-Curve"
663903,"Brady Singer","FC",119,0.002,0,0.002,"Cutter"
663903,"Brady Singer","SL",1147,0.002,0,0.002,"Slider"
663903,"Brady Singer","ST",239,0.002,0,0.002,"Sweeper"
663947,"Tyler Holton","CH",290,0.002,0,0.001,"Changeup"
663947,"Tyler Holton","ST",190,0.002,0,0.002,"Sweeper"
664076,"Garrett Cleavinger","ST",112,0.002,0,0.002,"Sweeper"
664285,"Framber Valdez","SL",103,0.002,0,0.001,"Slider"
664299,"Cristian Javier","CH",156,0.002,0,0.002,"Changeup"
664299,"Cristian Javier","ST",200,0.002,0,0.002,"Sweeper"
664849,"Danny Young","ST",122,0.002,0,0.002,"Sweeper"
665152,"Dean Kremer","FC",622,0.002,0,0.002,"Cutter"
665622,"Luis Medina","SL",209,0.002,0,0.002,"Slider"
665625,"Elvis Peguero","SL",312,0.002,0.001,0.002,"Slider"
666142,"Cole Ragans","SL",333,0.002,0,0.002,"Slider"
666171,"Ryan Zeferjahn","FC",141,0.002,0,0.002,"Cutter"
666171,"Ryan Zeferjahn","ST",122,0.002,0,0.002,"Sweeper"
666201,"Alek Manoah","SL",110,0.002,0.001,0.002,"Slider"
666204,"Dany Jiménez","SL",170,0.002,0,0.002,"Slider"
666205,"Kyle Muller","SL",142,0.002,0,0.002,"Slider"
667755,"José Soriano","KC",436,0.002,0.001,0.001,"Knuckle-Curve"
668909,"Gavin Williams","CU",400,0.002,0,0.001,"Curveball"
